horizon,size,mode,a,b,corr,agree_active,both_flat,redundant
medium,3,all,all(ma_crossover+adx_trend+ou_reversion),all(ma_ribbon+adx_trend+ou_reversion),,,True,True
medium,3,all,all(ma_crossover+adx_trend+obv_trend),all(ma_ribbon+adx_trend+obv_trend),0.9832529091106502,0.9490196078431372,False,True
medium,3,all,all(ma_crossover+hurst_switch+vol_regime),all(ma_ribbon+hurst_switch+vol_regime),0.9913868309534425,1.0,False,True
medium,3,all,all(ma_crossover+hurst_switch+breakout),all(ma_ribbon+hurst_switch+breakout),0.9968037162560132,1.0,False,True
medium,3,all,all(ma_crossover+hurst_switch+bb_breakout),all(ma_ribbon+hurst_switch+bb_breakout),0.996580571047037,1.0,False,True
medium,3,all,all(ma_crossover+hurst_switch+keltner),all(ma_ribbon+hurst_switch+keltner),0.9963237024405388,1.0,False,True
medium,3,all,all(ma_crossover+hurst_switch+rsi),all(ma_ribbon+hurst_switch+rsi),0.4846405716654811,0.125,False,False
medium,3,all,all(ma_crossover+hurst_switch+stochastic),all(ma_ribbon+hurst_switch+stochastic),0.8515521174446092,0.45454545454545453,False,True
medium,3,all,all(ma_crossover+hurst_switch+bb_reversion),all(ma_crossover+hurst_switch+zscore),0.9999999999999999,1.0,False,True
medium,3,all,all(ma_crossover+hurst_switch+bb_reversion),all(ma_ribbon+hurst_switch+bb_reversion),0.7758439260014147,0.35714285714285715,False,False
medium,3,all,all(ma_crossover+hurst_switch+bb_reversion),all(ma_ribbon+hurst_switch+zscore),0.7758439260014147,0.35714285714285715,False,False
medium,3,all,all(ma_crossover+hurst_switch+zscore),all(ma_ribbon+hurst_switch+bb_reversion),0.7758439260014147,0.35714285714285715,False,False
medium,3,all,all(ma_crossover+hurst_switch+zscore),all(ma_ribbon+hurst_switch+zscore),0.7758439260014147,0.35714285714285715,False,False
medium,3,all,all(ma_ribbon+hurst_switch+bb_reversion),all(ma_ribbon+hurst_switch+zscore),1.0,1.0,False,True
medium,3,all,all(ma_crossover+hurst_switch+vwap_reversion),all(ma_ribbon+hurst_switch+vwap_reversion),0.8695996163633909,0.5,False,True
medium,3,all,all(ma_crossover+hurst_switch+ou_reversion),all(ma_ribbon+hurst_switch+ou_reversion),0.8364463181067134,0.5,False,True
medium,3,all,all(ma_crossover+hurst_switch+obv_trend),all(ma_ribbon+hurst_switch+obv_trend),0.9958386962539797,1.0,False,True
medium,3,all,all(ma_crossover+vol_regime+breakout),all(ma_ribbon+vol_regime+breakout),0.9469145694380664,0.8407079646017699,False,True
medium,3,all,all(ma_crossover+vol_regime+bb_breakout),all(ma_ribbon+vol_regime+bb_breakout),0.9476995983359905,0.8241758241758241,False,True
medium,3,all,all(ma_crossover+vol_regime+keltner),all(ma_ribbon+vol_regime+keltner),0.9694687918474788,0.9333333333333333,False,True
medium,3,all,all(ma_crossover+vol_regime+rsi),all(ma_ribbon+vol_regime+rsi),,,True,True
medium,3,all,all(ma_crossover+vol_regime+stochastic),all(ma_ribbon+vol_regime+stochastic),0.943069026018297,0.7551020408163265,False,True
medium,3,all,all(ma_crossover+vol_regime+bb_reversion),all(ma_crossover+vol_regime+zscore),1.0,1.0,False,True
medium,3,all,all(ma_crossover+vol_regime+bb_reversion),all(ma_ribbon+vol_regime+bb_reversion),0.9585915782455724,0.8823529411764706,False,True
medium,3,all,all(ma_crossover+vol_regime+bb_reversion),all(ma_ribbon+vol_regime+zscore),0.9585915782455724,0.8823529411764706,False,True
medium,3,all,all(ma_crossover+vol_regime+zscore),all(ma_ribbon+vol_regime+bb_reversion),0.9585915782455724,0.8823529411764706,False,True
medium,3,all,all(ma_crossover+vol_regime+zscore),all(ma_ribbon+vol_regime+zscore),0.9585915782455724,0.8823529411764706,False,True
medium,3,all,all(ma_ribbon+vol_regime+bb_reversion),all(ma_ribbon+vol_regime+zscore),1.0,1.0,False,True
medium,3,all,all(ma_crossover+vol_regime+vwap_reversion),all(ma_ribbon+vol_regime+vwap_reversion),0.9451896984335475,0.78,False,True
medium,3,all,all(ma_crossover+vol_regime+ou_reversion),all(ma_ribbon+vol_regime+ou_reversion),0.9453019825393203,0.6923076923076923,False,True
medium,3,all,all(ma_crossover+vol_regime+obv_trend),all(ma_ribbon+vol_regime+obv_trend),0.9306591474311554,0.7466666666666667,False,True
medium,3,all,all(ma_crossover+breakout+bb_breakout),all(ma_ribbon+breakout+bb_breakout),0.9430683967012645,0.7971698113207547,False,True
medium,3,all,all(ma_crossover+breakout+keltner),all(ma_ribbon+breakout+keltner),0.9756453598692717,0.9339622641509434,False,True
medium,3,all,all(ma_crossover+breakout+rsi),all(ma_ribbon+breakout+rsi),,,True,True
medium,3,all,all(ma_crossover+breakout+stochastic),all(ma_ribbon+breakout+stochastic),0.913067834958935,0.6428571428571429,False,True
medium,3,all,all(ma_crossover+breakout+bb_reversion),all(ma_crossover+breakout+zscore),1.0,1.0,False,True
medium,3,all,all(ma_crossover+breakout+bb_reversion),all(ma_ribbon+breakout+bb_reversion),0.9796745075449284,1.0,False,True
medium,3,all,all(ma_crossover+breakout+bb_reversion),all(ma_ribbon+breakout+zscore),0.9796745075449284,1.0,False,True
medium,3,all,all(ma_crossover+breakout+zscore),all(ma_ribbon+breakout+bb_reversion),0.9796745075449284,1.0,False,True
medium,3,all,all(ma_crossover+breakout+zscore),all(ma_ribbon+breakout+zscore),0.9796745075449284,1.0,False,True
medium,3,all,all(ma_ribbon+breakout+bb_reversion),all(ma_ribbon+breakout+zscore),1.0,1.0,False,True
medium,3,all,all(ma_crossover+breakout+vwap_reversion),all(ma_ribbon+breakout+vwap_reversion),0.9582008284816419,0.8823529411764706,False,True
medium,3,all,all(ma_crossover+breakout+ou_reversion),all(ma_ribbon+breakout+ou_reversion),,,True,True
medium,3,all,all(ma_crossover+breakout+obv_trend),all(ma_ribbon+breakout+obv_trend),0.9344343357550479,0.758695652173913,False,True
medium,3,all,all(ma_crossover+bb_breakout+keltner),all(ma_ribbon+bb_breakout+keltner),0.974809424582972,0.9304635761589404,False,True
medium,3,all,all(ma_crossover+bb_breakout+rsi),all(ma_ribbon+bb_breakout+rsi),,,True,True
medium,3,all,all(ma_crossover+bb_breakout+stochastic),all(ma_ribbon+bb_breakout+stochastic),,,True,True
medium,3,all,all(ma_crossover+bb_breakout+bb_reversion),all(ma_crossover+bb_breakout+zscore),,,True,True
medium,3,all,all(ma_crossover+bb_breakout+bb_reversion),all(ma_ribbon+bb_breakout+bb_reversion),,,True,True
medium,3,all,all(ma_crossover+bb_breakout+bb_reversion),all(ma_ribbon+bb_breakout+zscore),,,True,True
medium,3,all,all(ma_crossover+bb_breakout+zscore),all(ma_ribbon+bb_breakout+bb_reversion),,,True,True
medium,3,all,all(ma_crossover+bb_breakout+zscore),all(ma_ribbon+bb_breakout+zscore),,,True,True
medium,3,all,all(ma_ribbon+bb_breakout+bb_reversion),all(ma_ribbon+bb_breakout+zscore),,,True,True
medium,3,all,all(ma_crossover+bb_breakout+vwap_reversion),all(ma_ribbon+bb_breakout+vwap_reversion),0.9899250513690581,1.0,False,True
medium,3,all,all(ma_crossover+bb_breakout+ou_reversion),all(ma_ribbon+bb_breakout+ou_reversion),,,True,True
medium,3,all,all(ma_crossover+bb_breakout+obv_trend),all(ma_ribbon+bb_breakout+obv_trend),0.9380024029710288,0.7661691542288557,False,True
medium,3,all,all(ma_crossover+keltner+rsi),all(ma_ribbon+keltner+rsi),,,True,True
medium,3,all,all(ma_crossover+keltner+stochastic),all(ma_ribbon+keltner+stochastic),,,True,True
medium,3,all,all(ma_crossover+keltner+bb_reversion),all(ma_crossover+keltner+zscore),,,True,True
medium,3,all,all(ma_crossover+keltner+bb_reversion),all(ma_ribbon+keltner+bb_reversion),,,True,True
medium,3,all,all(ma_crossover+keltner+bb_reversion),all(ma_ribbon+keltner+zscore),,,True,True
medium,3,all,all(ma_crossover+keltner+zscore),all(ma_ribbon+keltner+bb_reversion),,,True,True
medium,3,all,all(ma_crossover+keltner+zscore),all(ma_ribbon+keltner+zscore),,,True,True
medium,3,all,all(ma_ribbon+keltner+bb_reversion),all(ma_ribbon+keltner+zscore),,,True,True
medium,3,all,all(ma_crossover+keltner+vwap_reversion),all(ma_ribbon+keltner+vwap_reversion),,,True,True
medium,3,all,all(ma_crossover+keltner+ou_reversion),all(ma_ribbon+keltner+ou_reversion),,,True,True
medium,3,all,all(ma_crossover+keltner+obv_trend),all(ma_ribbon+keltner+obv_trend),0.9748557653129656,0.9295774647887324,False,True
medium,3,all,all(ma_crossover+rsi+stochastic),all(ma_ribbon+rsi+stochastic),0.3117193490884805,0.038461538461538464,False,False
medium,3,all,all(ma_crossover+rsi+bb_reversion),all(ma_crossover+rsi+zscore),1.0,1.0,False,True
medium,3,all,all(ma_crossover+rsi+bb_reversion),all(ma_ribbon+rsi+bb_reversion),0.30089082840294523,0.034482758620689655,False,False
medium,3,all,all(ma_crossover+rsi+bb_reversion),all(ma_ribbon+rsi+zscore),0.30089082840294523,0.034482758620689655,False,False
medium,3,all,all(ma_crossover+rsi+zscore),all(ma_ribbon+rsi+bb_reversion),0.30089082840294523,0.034482758620689655,False,False
medium,3,all,all(ma_crossover+rsi+zscore),all(ma_ribbon+rsi+zscore),0.30089082840294523,0.034482758620689655,False,False
medium,3,all,all(ma_ribbon+rsi+bb_reversion),all(ma_ribbon+rsi+zscore),1.0,1.0,False,True
medium,3,all,all(ma_crossover+rsi+vwap_reversion),all(ma_ribbon+rsi+vwap_reversion),0.28510845269046914,0.029411764705882353,False,False
medium,3,all,all(ma_crossover+rsi+ou_reversion),all(ma_ribbon+rsi+ou_reversion),,0.0,False,False
medium,3,all,all(ma_crossover+rsi+obv_trend),all(ma_ribbon+rsi+obv_trend),,0.0,False,False
medium,3,all,all(ma_crossover+stochastic+bb_reversion),all(ma_crossover+stochastic+zscore),0.9369309616505116,0.8823529411764706,False,True
medium,3,all,all(ma_crossover+stochastic+bb_reversion),all(ma_ribbon+stochastic+bb_reversion),0.8425132174119161,0.48226950354609927,False,True
medium,3,all,all(ma_crossover+stochastic+bb_reversion),all(ma_ribbon+stochastic+zscore),0.7941136530663803,0.46153846153846156,False,False
medium,3,all,all(ma_crossover+stochastic+zscore),all(ma_ribbon+stochastic+bb_reversion),0.7801695287250356,0.425531914893617,False,False
medium,3,all,all(ma_crossover+stochastic+zscore),all(ma_ribbon+stochastic+zscore),0.8499477093315361,0.4918032786885246,False,True
medium,3,all,all(ma_ribbon+stochastic+bb_reversion),all(ma_ribbon+stochastic+zscore),0.9168247416272868,0.8652482269503546,False,True
medium,3,all,all(ma_crossover+stochastic+vwap_reversion),all(ma_ribbon+stochastic+vwap_reversion),0.8722753260164942,0.5462555066079295,False,True
medium,3,all,all(ma_crossover+stochastic+ou_reversion),all(ma_ribbon+stochastic+ou_reversion),0.928219383268896,0.7,False,True
medium,3,all,all(ma_crossover+stochastic+obv_trend),all(ma_ribbon+stochastic+obv_trend),0.8698145139920967,0.5151515151515151,False,True
medium,3,all,all(ma_crossover+bb_reversion+vwap_reversion),all(ma_crossover+zscore+vwap_reversion),0.9590002583867977,0.9245283018867925,False,True
medium,3,all,all(ma_crossover+bb_reversion+vwap_reversion),all(ma_ribbon+bb_reversion+vwap_reversion),0.8318995479503909,0.47533632286995514,False,True
medium,3,all,all(ma_crossover+bb_reversion+vwap_reversion),all(ma_ribbon+zscore+vwap_reversion),0.8007727351464671,0.4666666666666667,False,True
medium,3,all,all(ma_crossover+zscore+vwap_reversion),all(ma_ribbon+bb_reversion+vwap_reversion),0.7905546541638756,0.43946188340807174,False,False
medium,3,all,all(ma_crossover+zscore+vwap_reversion),all(ma_ribbon+zscore+vwap_reversion),0.8376079586731164,0.48514851485148514,False,True
medium,3,all,all(ma_ribbon+bb_reversion+vwap_reversion),all(ma_ribbon+zscore+vwap_reversion),0.9425987778227766,0.905829596412556,False,True
medium,3,all,all(ma_crossover+bb_reversion+ou_reversion),all(ma_crossover+zscore+ou_reversion),1.0,1.0,False,True
medium,3,all,all(ma_crossover+bb_reversion+ou_reversion),all(ma_ribbon+bb_reversion+ou_reversion),0.8654810587198462,0.4666666666666667,False,True
medium,3,all,all(ma_crossover+bb_reversion+ou_reversion),all(ma_ribbon+zscore+ou_reversion),0.8654810587198462,0.4666666666666667,False,True
medium,3,all,all(ma_crossover+zscore+ou_reversion),all(ma_ribbon+bb_reversion+ou_reversion),0.8654810587198462,0.4666666666666667,False,True
medium,3,all,all(ma_crossover+zscore+ou_reversion),all(ma_ribbon+zscore+ou_reversion),0.8654810587198462,0.4666666666666667,False,True
medium,3,all,all(ma_ribbon+bb_reversion+ou_reversion),all(ma_ribbon+zscore+ou_reversion),1.0,1.0,False,True
medium,3,all,all(ma_crossover+bb_reversion+obv_trend),all(ma_crossover+zscore+obv_trend),0.8162448477381659,0.6666666666666666,False,True
medium,3,all,all(ma_crossover+bb_reversion+obv_trend),all(ma_ribbon+bb_reversion+obv_trend),0.7554739229333344,0.3,False,False
medium,3,all,all(ma_crossover+bb_reversion+obv_trend),all(ma_ribbon+zscore+obv_trend),0.49866185103066385,0.2,False,False
medium,3,all,all(ma_crossover+zscore+obv_trend),all(ma_ribbon+bb_reversion+obv_trend),0.4618692619175209,0.2,False,False
medium,3,all,all(ma_crossover+zscore+obv_trend),all(ma_ribbon+zscore+obv_trend),0.6118061860811703,0.2222222222222222,False,False
medium,3,all,all(ma_ribbon+bb_reversion+obv_trend),all(ma_ribbon+zscore+obv_trend),0.7546925332983654,0.9,False,True
medium,3,all,all(ma_crossover+vwap_reversion+ou_reversion),all(ma_ribbon+vwap_reversion+ou_reversion),0.8611476505984018,0.46296296296296297,False,True
medium,3,all,all(ma_crossover+vwap_reversion+obv_trend),all(ma_ribbon+vwap_reversion+obv_trend),0.9321268424510991,0.6081081081081081,False,True
medium,3,all,all(ma_crossover+ou_reversion+obv_trend),all(ma_ribbon+ou_reversion+obv_trend),,0.0,False,False
medium,3,all,all(macd+ichimoku+bb_reversion),all(macd+ichimoku+zscore),,,True,True
medium,3,all,all(macd+ts_momentum+bb_reversion),all(macd+ts_momentum+zscore),1.0,1.0,False,True
medium,3,all,all(macd+dual_momentum+bb_reversion),all(macd+dual_momentum+zscore),0.9999999999999999,1.0,False,True
medium,3,all,all(macd+sma_regime+bb_reversion),all(macd+sma_regime+zscore),1.0,1.0,False,True
medium,3,all,all(macd+adx_trend+bb_reversion),all(macd+adx_trend+zscore),,,True,True
medium,3,all,all(macd+hurst_switch+bb_reversion),all(macd+hurst_switch+zscore),,,True,True
medium,3,all,all(macd+vol_regime+bb_reversion),all(macd+vol_regime+zscore),1.0,1.0,False,True
medium,3,all,all(macd+breakout+bb_reversion),all(macd+breakout+zscore),,,True,True
medium,3,all,all(macd+bb_breakout+bb_reversion),all(macd+bb_breakout+zscore),,,True,True
medium,3,all,all(macd+keltner+bb_reversion),all(macd+keltner+zscore),,,True,True
medium,3,all,all(macd+rsi+bb_reversion),all(macd+rsi+zscore),1.0,1.0,False,True
medium,3,all,all(macd+stochastic+bb_reversion),all(macd+stochastic+zscore),0.9935616203450566,0.9878048780487805,False,True
medium,3,all,all(macd+bb_reversion+vwap_reversion),all(macd+zscore+vwap_reversion),0.9944526755096054,0.9895833333333334,False,True
medium,3,all,all(macd+bb_reversion+ou_reversion),all(macd+zscore+ou_reversion),1.0,1.0,False,True
medium,3,all,all(macd+bb_reversion+obv_trend),all(macd+zscore+obv_trend),1.0,1.0,False,True
medium,3,all,all(ichimoku+ts_momentum+bb_reversion),all(ichimoku+ts_momentum+zscore),0.9999999999999998,1.0,False,True
medium,3,all,all(ichimoku+dual_momentum+bb_reversion),all(ichimoku+dual_momentum+zscore),,,True,True
medium,3,all,all(ichimoku+sma_regime+bb_reversion),all(ichimoku+sma_regime+zscore),0.9999999999999998,1.0,False,True
medium,3,all,all(ichimoku+adx_trend+bb_reversion),all(ichimoku+adx_trend+zscore),,,True,True
medium,3,all,all(ichimoku+hurst_switch+bb_reversion),all(ichimoku+hurst_switch+zscore),,,True,True
medium,3,all,all(ichimoku+vol_regime+bb_reversion),all(ichimoku+vol_regime+zscore),0.9999999999999999,1.0,False,True
medium,3,all,all(ichimoku+breakout+bb_reversion),all(ichimoku+breakout+zscore),0.9999999999999998,1.0,False,True
medium,3,all,all(ichimoku+bb_breakout+bb_reversion),all(ichimoku+bb_breakout+zscore),,,True,True
medium,3,all,all(ichimoku+keltner+bb_reversion),all(ichimoku+keltner+zscore),,,True,True
medium,3,all,all(ichimoku+rsi+bb_reversion),all(ichimoku+rsi+zscore),,,True,True
medium,3,all,all(ichimoku+stochastic+bb_reversion),all(ichimoku+stochastic+zscore),0.9999999999999999,1.0,False,True
medium,3,all,all(ichimoku+bb_reversion+vwap_reversion),all(ichimoku+zscore+vwap_reversion),1.0,1.0,False,True
medium,3,all,all(ichimoku+bb_reversion+ou_reversion),all(ichimoku+zscore+ou_reversion),0.9999999999999999,1.0,False,True
medium,3,all,all(ichimoku+bb_reversion+obv_trend),all(ichimoku+zscore+obv_trend),,,True,True
medium,3,all,all(ts_momentum+dual_momentum+bb_reversion),all(ts_momentum+dual_momentum+zscore),1.0,1.0,False,True
medium,3,all,all(ts_momentum+sma_regime+bb_reversion),all(ts_momentum+sma_regime+zscore),1.0,1.0,False,True
medium,3,all,all(ts_momentum+adx_trend+bb_reversion),all(ts_momentum+adx_trend+zscore),,,True,True
medium,3,all,all(ts_momentum+hurst_switch+bb_reversion),all(ts_momentum+hurst_switch+zscore),1.0,1.0,False,True
medium,3,all,all(ts_momentum+vol_regime+bb_reversion),all(ts_momentum+vol_regime+zscore),0.9999999999999998,1.0,False,True
medium,3,all,all(ts_momentum+breakout+bb_reversion),all(ts_momentum+breakout+zscore),1.0,1.0,False,True
medium,3,all,all(ts_momentum+bb_breakout+bb_reversion),all(ts_momentum+bb_breakout+zscore),,,True,True
medium,3,all,all(ts_momentum+keltner+bb_reversion),all(ts_momentum+keltner+zscore),,,True,True
medium,3,all,all(ts_momentum+rsi+bb_reversion),all(ts_momentum+rsi+zscore),1.0,1.0,False,True
medium,3,all,all(ts_momentum+stochastic+bb_reversion),all(ts_momentum+stochastic+zscore),1.0,1.0,False,True
medium,3,all,all(ts_momentum+bb_reversion+vwap_reversion),all(ts_momentum+zscore+vwap_reversion),1.0,1.0,False,True
medium,3,all,all(ts_momentum+bb_reversion+ou_reversion),all(ts_momentum+zscore+ou_reversion),1.0,1.0,False,True
medium,3,all,all(ts_momentum+bb_reversion+obv_trend),all(ts_momentum+zscore+obv_trend),1.0,1.0,False,True
medium,3,all,all(dual_momentum+sma_regime+bb_reversion),all(dual_momentum+sma_regime+zscore),1.0,1.0,False,True
medium,3,all,all(dual_momentum+adx_trend+bb_reversion),all(dual_momentum+adx_trend+zscore),,,True,True
medium,3,all,all(dual_momentum+hurst_switch+bb_reversion),all(dual_momentum+hurst_switch+zscore),1.0,1.0,False,True
medium,3,all,all(dual_momentum+vol_regime+bb_reversion),all(dual_momentum+vol_regime+zscore),1.0,1.0,False,True
medium,3,all,all(dual_momentum+breakout+bb_reversion),all(dual_momentum+breakout+zscore),,,True,True
medium,3,all,all(dual_momentum+bb_breakout+bb_reversion),all(dual_momentum+bb_breakout+zscore),,,True,True
medium,3,all,all(dual_momentum+keltner+bb_reversion),all(dual_momentum+keltner+zscore),,,True,True
medium,3,all,all(dual_momentum+rsi+bb_reversion),all(dual_momentum+rsi+zscore),1.0,1.0,False,True
medium,3,all,all(dual_momentum+stochastic+bb_reversion),all(dual_momentum+stochastic+zscore),1.0,1.0,False,True
medium,3,all,all(dual_momentum+bb_reversion+vwap_reversion),all(dual_momentum+zscore+vwap_reversion),0.9816730125501016,0.9642857142857143,False,True
medium,3,all,all(dual_momentum+bb_reversion+ou_reversion),all(dual_momentum+zscore+ou_reversion),1.0,1.0,False,True
medium,3,all,all(dual_momentum+bb_reversion+obv_trend),all(dual_momentum+zscore+obv_trend),0.9999999999999998,1.0,False,True
medium,3,all,all(sma_regime+adx_trend+bb_reversion),all(sma_regime+adx_trend+zscore),,,True,True
medium,3,all,all(sma_regime+hurst_switch+bb_reversion),all(sma_regime+hurst_switch+zscore),1.0,1.0,False,True
medium,3,all,all(sma_regime+vol_regime+bb_reversion),all(sma_regime+vol_regime+zscore),0.9999999999999998,1.0,False,True
medium,3,all,all(sma_regime+breakout+bb_reversion),all(sma_regime+breakout+zscore),1.0,1.0,False,True
medium,3,all,all(sma_regime+bb_breakout+bb_reversion),all(sma_regime+bb_breakout+zscore),,,True,True
medium,3,all,all(sma_regime+keltner+bb_reversion),all(sma_regime+keltner+zscore),,,True,True
medium,3,all,all(sma_regime+rsi+bb_reversion),all(sma_regime+rsi+zscore),1.0,1.0,False,True
medium,3,all,all(sma_regime+stochastic+bb_reversion),all(sma_regime+stochastic+zscore),0.9999999999999998,1.0,False,True
medium,3,all,all(sma_regime+bb_reversion+vwap_reversion),all(sma_regime+zscore+vwap_reversion),0.9999999999999999,1.0,False,True
medium,3,all,all(sma_regime+bb_reversion+ou_reversion),all(sma_regime+zscore+ou_reversion),1.0,1.0,False,True
medium,3,all,all(sma_regime+bb_reversion+obv_trend),all(sma_regime+zscore+obv_trend),1.0,1.0,False,True
medium,3,all,all(adx_trend+hurst_switch+bb_reversion),all(adx_trend+hurst_switch+zscore),,,True,True
medium,3,all,all(adx_trend+vol_regime+bb_reversion),all(adx_trend+vol_regime+zscore),,,True,True
medium,3,all,all(adx_trend+breakout+bb_reversion),all(adx_trend+breakout+zscore),,,True,True
medium,3,all,all(adx_trend+bb_breakout+bb_reversion),all(adx_trend+bb_breakout+zscore),,,True,True
medium,3,all,all(adx_trend+keltner+bb_reversion),all(adx_trend+keltner+zscore),,,True,True
medium,3,all,all(adx_trend+rsi+bb_reversion),all(adx_trend+rsi+zscore),,,True,True
medium,3,all,all(adx_trend+stochastic+bb_reversion),all(adx_trend+stochastic+zscore),,,True,True
medium,3,all,all(adx_trend+bb_reversion+vwap_reversion),all(adx_trend+zscore+vwap_reversion),,,True,True
medium,3,all,all(adx_trend+bb_reversion+ou_reversion),all(adx_trend+zscore+ou_reversion),,,True,True
medium,3,all,all(adx_trend+bb_reversion+obv_trend),all(adx_trend+zscore+obv_trend),,,True,True
medium,3,all,all(hurst_switch+vol_regime+bb_reversion),all(hurst_switch+vol_regime+zscore),1.0,1.0,False,True
medium,3,all,all(hurst_switch+breakout+bb_reversion),all(hurst_switch+breakout+zscore),,,True,True
medium,3,all,all(hurst_switch+bb_breakout+bb_reversion),all(hurst_switch+bb_breakout+zscore),,,True,True
medium,3,all,all(hurst_switch+keltner+bb_reversion),all(hurst_switch+keltner+zscore),,,True,True
medium,3,all,all(hurst_switch+rsi+bb_reversion),all(hurst_switch+rsi+zscore),1.0,1.0,False,True
medium,3,all,all(hurst_switch+stochastic+bb_reversion),all(hurst_switch+stochastic+zscore),1.0,1.0,False,True
medium,3,all,all(hurst_switch+bb_reversion+vwap_reversion),all(hurst_switch+zscore+vwap_reversion),1.0,1.0,False,True
medium,3,all,all(hurst_switch+bb_reversion+ou_reversion),all(hurst_switch+zscore+ou_reversion),1.0,1.0,False,True
medium,3,all,all(hurst_switch+bb_reversion+obv_trend),all(hurst_switch+zscore+obv_trend),,,True,True
medium,3,all,all(vol_regime+breakout+bb_reversion),all(vol_regime+breakout+zscore),1.0,1.0,False,True
medium,3,all,all(vol_regime+bb_breakout+bb_reversion),all(vol_regime+bb_breakout+zscore),,,True,True
medium,3,all,all(vol_regime+keltner+bb_reversion),all(vol_regime+keltner+zscore),,,True,True
medium,3,all,all(vol_regime+rsi+bb_reversion),all(vol_regime+rsi+zscore),1.0,1.0,False,True
medium,3,all,all(vol_regime+stochastic+bb_reversion),all(vol_regime+stochastic+zscore),1.0,1.0,False,True
medium,3,all,all(vol_regime+bb_reversion+vwap_reversion),all(vol_regime+zscore+vwap_reversion),0.9999999999999998,1.0,False,True
medium,3,all,all(vol_regime+bb_reversion+ou_reversion),all(vol_regime+zscore+ou_reversion),0.9999999999999999,1.0,False,True
medium,3,all,all(vol_regime+bb_reversion+obv_trend),all(vol_regime+zscore+obv_trend),1.0,1.0,False,True
medium,3,all,all(breakout+bb_breakout+bb_reversion),all(breakout+bb_breakout+zscore),,,True,True
medium,3,all,all(breakout+keltner+bb_reversion),all(breakout+keltner+zscore),,,True,True
medium,3,all,all(breakout+rsi+bb_reversion),all(breakout+rsi+zscore),,,True,True
medium,3,all,all(breakout+stochastic+bb_reversion),all(breakout+stochastic+zscore),,,True,True
medium,3,all,all(breakout+bb_reversion+vwap_reversion),all(breakout+zscore+vwap_reversion),1.0,1.0,False,True
medium,3,all,all(breakout+bb_reversion+ou_reversion),all(breakout+zscore+ou_reversion),,,True,True
medium,3,all,all(breakout+bb_reversion+obv_trend),all(breakout+zscore+obv_trend),,,True,True
medium,3,all,all(bb_breakout+keltner+bb_reversion),all(bb_breakout+keltner+zscore),,,True,True
medium,3,all,all(bb_breakout+rsi+bb_reversion),all(bb_breakout+rsi+zscore),,,True,True
medium,3,all,all(bb_breakout+stochastic+bb_reversion),all(bb_breakout+stochastic+zscore),,,True,True
medium,3,all,all(bb_breakout+bb_reversion+vwap_reversion),all(bb_breakout+zscore+vwap_reversion),,,True,True
medium,3,all,all(bb_breakout+bb_reversion+ou_reversion),all(bb_breakout+zscore+ou_reversion),,,True,True
medium,3,all,all(bb_breakout+bb_reversion+obv_trend),all(bb_breakout+zscore+obv_trend),,,True,True
medium,3,all,all(keltner+rsi+bb_reversion),all(keltner+rsi+zscore),,,True,True
medium,3,all,all(keltner+stochastic+bb_reversion),all(keltner+stochastic+zscore),,,True,True
medium,3,all,all(keltner+bb_reversion+vwap_reversion),all(keltner+zscore+vwap_reversion),,,True,True
medium,3,all,all(keltner+bb_reversion+ou_reversion),all(keltner+zscore+ou_reversion),,,True,True
medium,3,all,all(keltner+bb_reversion+obv_trend),all(keltner+zscore+obv_trend),,,True,True
medium,3,all,all(rsi+stochastic+bb_reversion),all(rsi+stochastic+zscore),1.0,1.0,False,True
medium,3,all,all(rsi+bb_reversion+vwap_reversion),all(rsi+zscore+vwap_reversion),1.0,1.0,False,True
medium,3,all,all(rsi+bb_reversion+ou_reversion),all(rsi+zscore+ou_reversion),1.0,1.0,False,True
medium,3,all,all(rsi+bb_reversion+obv_trend),all(rsi+zscore+obv_trend),1.0,1.0,False,True
medium,3,all,all(stochastic+bb_reversion+vwap_reversion),all(stochastic+zscore+vwap_reversion),0.9560056458004401,0.9292604501607717,False,True
medium,3,all,all(stochastic+bb_reversion+ou_reversion),all(stochastic+zscore+ou_reversion),1.0,1.0,False,True
medium,3,all,all(stochastic+bb_reversion+obv_trend),all(stochastic+zscore+obv_trend),0.9777139967256014,0.9565217391304348,False,True
medium,3,all,all(bb_reversion+vwap_reversion+ou_reversion),all(zscore+vwap_reversion+ou_reversion),1.0,1.0,False,True
medium,3,all,all(bb_reversion+vwap_reversion+obv_trend),all(zscore+vwap_reversion+obv_trend),0.9802740046355122,0.9615384615384616,False,True
medium,3,all,all(bb_reversion+ou_reversion+obv_trend),all(zscore+ou_reversion+obv_trend),1.0,1.0,False,True
medium,3,any,any(ma_crossover+macd+ichimoku),any(macd+ma_ribbon+ichimoku),0.9033655189601703,0.8873720136518771,False,True
medium,3,any,any(ma_crossover+macd+ts_momentum),any(macd+ma_ribbon+ts_momentum),0.9284247792267418,0.9294354838709677,False,True
medium,3,any,any(ma_crossover+macd+dual_momentum),any(macd+ma_ribbon+dual_momentum),0.8873311871181688,0.8938775510204081,False,True
medium,3,any,any(ma_crossover+macd+sma_regime),any(macd+ma_ribbon+sma_regime),0.9175008148440809,0.9110054347826086,False,True
