a,b,family_a,family_b,cross_family,corr,agree_active,agree_all,redundant
rsi,macd,oscillator-reversion,trend,True,0.02922428812223249,0.1525940996948118,0.4870689655172414,False
macd,ichimoku,trend,trend,False,0.028233477105169894,0.2820284697508897,0.5030788177339901,False
hurst_switch,vol_regime,regime-filter,regime-filter,False,0.027771878722057313,0.035623409669211195,0.7666256157635468,False
macd,hurst_switch,trend,regime-filter,True,-0.0015865235863189923,0.02914798206278027,0.4667487684729064,False
vwap_reversion,hurst_switch,mean-reversion,regime-filter,True,-0.00363369523487673,0.02857142857142857,0.5184729064039408,False
grid,hurst_switch,mean-reversion,regime-filter,True,-0.005332206384961457,0.021348314606741574,0.46366995073891626,False
stochastic,hurst_switch,oscillator-reversion,regime-filter,True,-0.01799708235351845,0.023529411764705882,0.6933497536945813,False
macd,ts_momentum,trend,momentum,True,-0.04339851407116984,0.31260096930533116,0.47598522167487683,False
macd,ma_ribbon,trend,trend,False,-0.07680259765696348,0.45119453924914676,0.5049261083743842,False
ts_momentum,ou_reversion,momentum,mean-reversion,True,-0.09476455963680709,0.05587892898719441,0.500615763546798,False
ou_reversion,vol_regime,mean-reversion,regime-filter,True,-0.09865095003847402,0.028282828282828285,0.7038177339901478,False
macd,grid,trend,mean-reversion,True,-0.13924486210388207,0.3009781790820166,0.42795566502463056,False
voltarget,ou_reversion,risk-overlay,mean-reversion,True,-0.14848739194394894,0.030413625304136254,0.5092364532019704,False
ou_reversion,garch_voltarget,mean-reversion,risk-overlay,True,-0.15370873924288794,0.030413625304136254,0.5092364532019704,False
ma_crossover,vwap_reversion,trend,mean-reversion,True,-0.15594878821555977,0.24271844660194175,0.4236453201970443,False
keltner,ou_reversion,breakout,mean-reversion,True,-0.15798980816003627,0.0,0.7112068965517241,False
adx_trend,ou_reversion,regime-filter,mean-reversion,True,-0.1607648088645327,0.0,0.7056650246305419,False
stochastic,vol_regime,oscillator-reversion,regime-filter,True,-0.1610791701477566,0.07087628865979381,0.5560344827586207,False
ou_reversion,atr_sized,mean-reversion,risk-overlay,True,-0.16123034473312656,0.030413625304136254,0.5092364532019704,False
sma_regime,ou_reversion,regime-filter,mean-reversion,True,-0.1701626834865614,0.030413625304136254,0.5092364532019704,False
ichimoku,ou_reversion,trend,mean-reversion,True,-0.1783821270004397,0.018309859154929577,0.5708128078817734,False
ma_crossover,ou_reversion,trend,mean-reversion,True,-0.18016149673587678,0.031818181818181815,0.4753694581280788,False
zscore,vol_regime,mean-reversion,regime-filter,True,-0.19315531460708796,0.05345501955671447,0.5529556650246306,False
bb_breakout,ou_reversion,breakout,mean-reversion,True,-0.19518102180494035,0.0,0.6360837438423645,False
ma_crossover,macd,trend,trend,False,-0.19568368193319566,0.25076923076923074,0.4002463054187192,False
vwap_reversion,vol_regime,mean-reversion,regime-filter,True,-0.1983908154807924,0.10174418604651163,0.4291871921182266,False
bb_reversion,vol_regime,mean-reversion,regime-filter,True,-0.20744162493289367,0.051833122629582805,0.5381773399014779,False
rsi,adx_trend,oscillator-reversion,regime-filter,True,-0.21290271801109623,0.003395585738539898,0.6385467980295566,False
rsi,vol_regime,oscillator-reversion,regime-filter,True,-0.21416265606991253,0.008103727714748784,0.6231527093596059,False
ma_crossover,stochastic,trend,oscillator-reversion,True,-0.21593505037557187,0.12947658402203857,0.41625615763546797,False
rsi,keltner,oscillator-reversion,breakout,True,-0.2174074793354283,0.0,0.6416256157635468,False
ts_momentum,zscore,momentum,mean-reversion,True,-0.21922894356141606,0.120817843866171,0.41748768472906406,False
macd,ou_reversion,trend,mean-reversion,True,-0.2372171338193976,0.02512562814070352,0.4027093596059113,False
breakout,ou_reversion,breakout,mean-reversion,True,-0.24185375615435423,0.0,0.5437192118226601,False
bb_reversion,ts_momentum,mean-reversion,momentum,True,-0.2461612914786901,0.11818181818181818,0.4027093596059113,False
ma_ribbon,ou_reversion,trend,mean-reversion,True,-0.2461849652138251,0.04451038575667656,0.20689655172413793,False
dual_momentum,ou_reversion,momentum,mean-reversion,True,-0.2537694987138859,0.015037593984962405,0.4353448275862069,False
rsi,dual_momentum,oscillator-reversion,momentum,True,-0.25398083309817887,0.0527363184079602,0.41379310344827586,False
rsi,bb_breakout,oscillator-reversion,breakout,True,-0.26858576802461664,0.0,0.5665024630541872,False
rsi,obv_trend,oscillator-reversion,volume-flow,True,-0.27468016192263295,0.04568023833167825,0.4082512315270936,False
ts_momentum,vwap_reversion,momentum,mean-reversion,True,-0.2783254025554927,0.19455252918287938,0.3626847290640394,False
obv_trend,ou_reversion,volume-flow,mean-reversion,True,-0.28153365997728697,0.007502679528403001,0.42980295566502463,False
ts_momentum,stochastic,momentum,oscillator-reversion,True,-0.2939562977352183,0.10026857654431513,0.3811576354679803,False
zscore,voltarget,mean-reversion,risk-overlay,True,-0.29534833449262976,0.07403936269915651,0.3916256157635468,False
ma_crossover,zscore,trend,mean-reversion,True,-0.29995550709695235,0.09132007233273057,0.3811576354679803,False
stochastic,voltarget,oscillator-reversion,risk-overlay,True,-0.3031930243144075,0.07051282051282051,0.375,False
ma_crossover,bb_reversion,trend,mean-reversion,True,-0.30395065042857,0.09714795008912656,0.3762315270935961,False
zscore,garch_voltarget,mean-reversion,risk-overlay,True,-0.3050974964904263,0.07403936269915651,0.3916256157635468,False
stochastic,ichimoku,oscillator-reversion,trend,True,-0.30529396188142055,0.059837728194726165,0.4291871921182266,False
keltner,zscore,breakout,mean-reversion,True,-0.3055020859704543,0.0,0.5270935960591133,False
stochastic,garch_voltarget,oscillator-reversion,risk-overlay,True,-0.3094970889837336,0.07051282051282051,0.375,False
zscore,adx_trend,mean-reversion,regime-filter,True,-0.3108680555457478,0.0,0.521551724137931,False
stochastic,adx_trend,oscillator-reversion,regime-filter,True,-0.31174307694604125,0.0037641154328732747,0.5110837438423645,False
keltner,stochastic,breakout,oscillator-reversion,True,-0.3163259930291597,0.0,0.5129310344827587,False
zscore,sma_regime,mean-reversion,regime-filter,True,-0.3165391217283886,0.07403936269915651,0.3916256157635468,False
bb_reversion,keltner,mean-reversion,breakout,True,-0.3167978475675777,0.0,0.5123152709359606,False
vwap_reversion,ma_ribbon,mean-reversion,trend,True,-0.3172893449948199,0.33420707732634336,0.37438423645320196,False
bb_reversion,voltarget,mean-reversion,risk-overlay,True,-0.31756772014317436,0.07241063244729606,0.3768472906403941,False
stochastic,atr_sized,oscillator-reversion,risk-overlay,True,-0.32139599206043895,0.07051282051282051,0.375,False
bb_reversion,adx_trend,mean-reversion,regime-filter,True,-0.3223622207408935,0.0,0.5067733990147784,False
rsi,ichimoku,oscillator-reversion,trend,True,-0.324879758566582,0.0,0.4852216748768473,False
bb_reversion,garch_voltarget,mean-reversion,risk-overlay,True,-0.3273443205836298,0.07241063244729606,0.3768472906403941,False
zscore,atr_sized,mean-reversion,risk-overlay,True,-0.3322356038410695,0.07403936269915651,0.3916256157635468,False
rsi,breakout,oscillator-reversion,breakout,True,-0.3328114395838846,0.0,0.47413793103448276,False
vwap_reversion,voltarget,mean-reversion,risk-overlay,True,-0.3390180287151253,0.14252517428350117,0.3183497536945813,False
bb_reversion,sma_regime,mean-reversion,regime-filter,True,-0.3397747193411856,0.07241063244729606,0.3768472906403941,False
vwap_reversion,garch_voltarget,mean-reversion,risk-overlay,True,-0.3440952556488369,0.14252517428350117,0.3183497536945813,False
stochastic,sma_regime,oscillator-reversion,regime-filter,True,-0.3442895308944494,0.07051282051282051,0.375,False
rsi,voltarget,oscillator-reversion,risk-overlay,True,-0.34808149632078694,0.005235602094240838,0.41502463054187194,False
macd,stochastic,trend,oscillator-reversion,True,-0.3480879475176284,0.10271158586688578,0.3275862068965517,False
rsi,garch_voltarget,oscillator-reversion,risk-overlay,True,-0.3522181576330072,0.005235602094240838,0.41502463054187194,False
rsi,atr_sized,oscillator-reversion,risk-overlay,True,-0.35257757282670776,0.005235602094240838,0.41502463054187194,False
bb_reversion,atr_sized,mean-reversion,risk-overlay,True,-0.35393142743588485,0.07241063244729606,0.3768472906403941,False
vwap_reversion,ichimoku,mean-reversion,trend,True,-0.3570643478365241,0.11193415637860082,0.3355911330049261,False
rsi,sma_regime,oscillator-reversion,regime-filter,True,-0.3646983839350003,0.005235602094240838,0.41502463054187194,False
grid,vol_regime,mean-reversion,regime-filter,True,-0.3652264763624215,0.059130434782608696,0.33374384236453203,False
zscore,ichimoku,mean-reversion,trend,True,-0.37011325455884964,0.03024193548387097,0.40763546798029554,False
stochastic,ma_ribbon,oscillator-reversion,trend,True,-0.3710256151650813,0.17050067658998647,0.24507389162561577,False
vwap_reversion,sma_regime,mean-reversion,regime-filter,True,-0.37323965718095287,0.14252517428350117,0.3183497536945813,False
bb_breakout,zscore,breakout,mean-reversion,True,-0.3774180752397227,0.0,0.45197044334975367,False
vwap_reversion,adx_trend,mean-reversion,regime-filter,True,-0.3776060624937706,0.03171641791044776,0.3608374384236453,False
macd,zscore,trend,mean-reversion,True,-0.3800963670694971,0.08470394736842106,0.3146551724137931,False
bb_reversion,ichimoku,mean-reversion,trend,True,-0.3883349059778505,0.02952755905511811,0.39285714285714285,False
bb_breakout,stochastic,breakout,oscillator-reversion,True,-0.3907899583013174,0.0,0.437807881773399,False
rsi,ts_momentum,oscillator-reversion,momentum,True,-0.39110696241328513,0.005917159763313609,0.3793103448275862,False
bb_reversion,bb_breakout,mean-reversion,breakout,True,-0.3913728886309648,0.0,0.437192118226601,False
vwap_reversion,atr_sized,mean-reversion,risk-overlay,True,-0.39587839111490697,0.14252517428350117,0.3183497536945813,False
macd,bb_reversion,trend,mean-reversion,True,-0.40635227017767617,0.08393866020984665,0.30110837438423643,False
ma_crossover,rsi,trend,oscillator-reversion,True,-0.40834508206074155,0.000980392156862745,0.3725369458128079,False
stochastic,obv_trend,oscillator-reversion,volume-flow,True,-0.40892210425428077,0.06677937447168217,0.32019704433497537,False
obv_trend,grid,volume-flow,mean-reversion,True,-0.42878811403778205,0.17617689015691868,0.28879310344827586,False
grid,adx_trend,mean-reversion,regime-filter,True,-0.43001914217580706,0.00935374149659864,0.28263546798029554,False
breakout,zscore,breakout,mean-reversion,True,-0.43906216053459796,0.009708737864077669,0.37192118226600984,False
keltner,grid,breakout,mean-reversion,True,-0.44436228238766806,0.0,0.2746305418719212,False
breakout,stochastic,breakout,oscillator-reversion,True,-0.44478661263389035,0.01334604385128694,0.3626847290640394,False
breakout,bb_reversion,breakout,mean-reversion,True,-0.45679819504201435,0.009487666034155597,0.35714285714285715,False
bb_reversion,ma_ribbon,mean-reversion,trend,True,-0.4626959966333042,0.154,0.2185960591133005,False
zscore,ma_ribbon,mean-reversion,trend,True,-0.4634123783247479,0.1402805611222445,0.20751231527093597,False
grid,dual_momentum,mean-reversion,momentum,True,-0.4659407363513538,0.16560958421423538,0.270935960591133,False
keltner,vwap_reversion,breakout,mean-reversion,True,-0.47378613349174936,0.0,0.32450738916256155,False
rsi,ma_ribbon,oscillator-reversion,trend,True,-0.49652347233576233,0.04536082474226804,0.14470443349753695,False
breakout,vwap_reversion,breakout,mean-reversion,True,-0.5074487267298543,0.06619937694704049,0.2616995073891626,False
obv_trend,zscore,volume-flow,mean-reversion,True,-0.5192392168571036,0.02481389578163772,0.27401477832512317,False
zscore,dual_momentum,mean-reversion,momentum,True,-0.5229716804836622,0.02471169686985173,0.270935960591133,False
stochastic,dual_momentum,oscillator-reversion,momentum,True,-0.5293902924342258,0.02924451665312754,0.2641625615763547,False
ts_momentum,grid,momentum,mean-reversion,True,-0.5315290560141943,0.13562895291637386,0.24261083743842365,False
bb_breakout,grid,breakout,mean-reversion,True,-0.5333268194090439,0.005413766434648105,0.20812807881773399,False
bb_reversion,obv_trend,mean-reversion,volume-flow,True,-0.5400637727206157,0.025162337662337664,0.2604679802955665,False
bb_reversion,dual_momentum,mean-reversion,momentum,True,-0.5439339890985607,0.025060630557801132,0.25738916256157635,False
bb_breakout,vwap_reversion,breakout,mean-reversion,True,-0.5742236852177045,0.0032921810699588477,0.2543103448275862,False
voltarget,grid,risk-overlay,mean-reversion,True,-0.5774128359518378,0.08205841446453407,0.18719211822660098,False
grid,garch_voltarget,mean-reversion,risk-overlay,True,-0.5829851314791685,0.08205841446453407,0.18719211822660098,False
grid,atr_sized,mean-reversion,risk-overlay,True,-0.6055575701285801,0.08205841446453407,0.18719211822660098,False
sma_regime,grid,regime-filter,mean-reversion,True,-0.6066449484813736,0.08205841446453407,0.18719211822660098,False
macd,vwap_reversion,trend,mean-reversion,True,-0.607520887336818,0.11577522004062288,0.1958128078817734,False
breakout,grid,breakout,mean-reversion,True,-0.6481217340426698,0.02112676056338028,0.1440886699507389,False
grid,ichimoku,mean-reversion,trend,True,-0.6527082894178184,0.009873060648801129,0.1354679802955665,False
vwap_reversion,obv_trend,mean-reversion,volume-flow,True,-0.6595959808714166,0.07618393960192175,0.17118226600985223,False
ma_crossover,grid,trend,mean-reversion,True,-0.6610957286972874,0.09404600811907984,0.17549261083743842,False
vwap_reversion,dual_momentum,mean-reversion,momentum,True,-0.6728041976452748,0.07372013651877134,0.1644088669950739,False
grid,ma_ribbon,mean-reversion,trend,True,-0.7563225459404277,0.3100247524752475,0.31342364532019706,False
