label,kind,horizon,families,mode,rankable,full_return,full_sharpe,full_maxdd,full_trades,full_exposure,is_return,is_sharpe,is_maxdd,is_trades,is_exposure,oos_return,oos_sharpe,oos_maxdd,oos_trades,oos_exposure
all(sma_regime+stochastic),pair,short,regime-filter+oscillator-reversion,all,True,-0.2887872324148747,-2.0798840791930107,-0.3006563137780635,81,0.06721069930862518,-0.22091197174551958,-2.137553770685537,-0.2521523751035714,61,0.06832901554404146,-0.08467601998093255,-1.8809511912708983,-0.09595869860969024,19,0.06422364941443143
any(sma_regime+stochastic),pair,short,regime-filter+oscillator-reversion,any,True,-0.4960016125143839,-0.9605030615189444,-0.6165360087622108,207,0.6451320412558087,-0.46963091809416113,-1.2260740943219426,-0.5726580014686597,145,0.6437823834196891,-0.058101844328697694,-0.22866586694737404,-0.21461632655343954,63,0.6475255005666792
all(sma_regime+bb_reversion),pair,short,regime-filter+mean-reversion,all,True,-0.07934314094229866,-0.5666320681530381,-0.1892882292712709,72,0.051343080584835096,-0.15556681328708488,-1.6912928930210152,-0.16051969652967127,54,0.056347150259067356,0.09026607852955126,2.5721369800258636,-0.034709824029019946,18,0.039667548167737064
any(sma_regime+bb_reversion),pair,short,regime-filter+mean-reversion,any,True,-0.676785540613037,-1.6760184993464804,-0.7541192590733601,241,0.6675733877365976,-0.6220537767624614,-1.968442198291701,-0.7066003100056563,166,0.6614313471502591,-0.1439958549517052,-0.8384093217641956,-0.2678654820567526,75,0.6815262561390253
all(sma_regime+zscore),pair,short,regime-filter+mean-reversion,all,True,-0.05139147780515829,-0.3445808635889014,-0.16467456122135551,72,0.050889720049869656,-0.12992934396873423,-1.4072977771484199,-0.13503259954884497,54,0.05569948186528497,0.09026607852955126,2.5721369800258636,-0.034709824029019946,18,0.039667548167737064
any(sma_regime+zscore),pair,short,regime-filter+mean-reversion,any,True,-0.6747050324545065,-1.674785419833985,-0.7640269360309058,235,0.6611130001133402,-0.6328874922095373,-2.0449637409170958,-0.7150105243648067,163,0.6580310880829016,-0.11306200569419667,-0.6020659184548314,-0.283943467243669,72,0.6679259539100869
all(sma_regime+vwap_reversion),pair,short,regime-filter+mean-reversion,all,True,-0.32878691713926644,-2.072870237723544,-0.37872784704421414,126,0.08772526351581095,-0.3180893503356641,-2.7271133084087036,-0.33340845370725863,98,0.09844559585492228,-0.01305087434096508,-0.19493473281223084,-0.07781079101499004,27,0.062334718549301095
any(sma_regime+vwap_reversion),pair,short,regime-filter+mean-reversion,any,True,-0.7089655793738462,-1.7856536882464693,-0.7672967753453072,234,0.6901280743511278,-0.6336587046378955,-1.9460873039410682,-0.7055113325100543,164,0.6946243523316062,-0.2125708688394088,-1.4063848942770303,-0.3114276837934501,71,0.6788817529278428
all(sma_regime+obv_trend),pair,short,regime-filter+volume-flow,all,True,-0.46614318486686357,-1.624055848320679,-0.5122580977827711,302,0.2954777286637198,-0.4164221875184736,-1.8793383320681414,-0.4793897965339345,212,0.29533678756476683,-0.08274973420860621,-0.8614362704695598,-0.17678364524390605,89,0.2954287873063846
any(sma_regime+obv_trend),pair,short,regime-filter+volume-flow,any,True,-0.5334587114111431,-1.1946171573513886,-0.6040554094497657,353,0.6467188031281876,-0.3777270585797886,-0.9444146452989797,-0.4709785097536676,239,0.6353626943005182,-0.24825422736982505,-1.930859986437826,-0.2995990304928892,113,0.6728371741594258
all(breakout+rsi),pair,short,breakout+oscillator-reversion,all,False,-0.010515468326868893,-0.23987641581351643,-0.04569287074751213,4,0.002153462541085799,-0.010515468326868893,-0.2867098777894517,-0.04569287074751213,4,0.0030764248704663218,0.0,0.0,0.0,0,0.0
any(breakout+rsi),pair,short,breakout+oscillator-reversion,any,True,-0.6925847489657427,-1.6624526631554921,-0.7721295981231681,321,0.6906947750198346,-0.5888836777228449,-1.6648195695572703,-0.6838542155479939,236,0.6878238341968912,-0.25233193604897575,-1.695110530826823,-0.33874677524784097,85,0.6973932754061202
all(breakout+stochastic),pair,short,breakout+oscillator-reversion,all,False,-0.054918018603175134,-1.6367005458009876,-0.06321842207719842,10,0.0040802448146888826,-0.011952687103129356,-0.6152300122269175,-0.027639871942025104,5,0.0017810880829015544,-0.04348509523706434,-3.1759711503356667,-0.04493145803125487,5,0.009444654325651683
any(breakout+stochastic),pair,short,breakout+oscillator-reversion,any,True,-0.5041934371396057,-0.9485871882826701,-0.6360218913626305,276,0.657259435566134,-0.36006680158201954,-0.7419185367684556,-0.5608609091375439,201,0.6526878238341969,-0.23205409595146043,-1.6797711299895917,-0.28719162860930736,76,0.6671703815640347
all(breakout+bb_reversion),pair,short,breakout+mean-reversion,all,False,-0.009990864284606493,-0.23163419874482977,-0.05578312702742777,6,0.0028335033435339463,-0.013555692284680898,-0.3868817175757423,-0.05578312702742777,5,0.0035621761658031093,0.003613815774689444,1.7026451397552351,-0.0009330492676431531,1,0.001133358519078202
any(breakout+bb_reversion),pair,short,breakout+mean-reversion,any,True,-0.6285450658999007,-1.403533073151764,-0.721715510991621,322,0.6675733877365976,-0.5289645790149069,-1.422984894112653,-0.6395595476458693,228,0.6601360103626943,-0.21150180065990976,-1.3767766782443867,-0.30219502090009814,94,0.6849263316962599
all(breakout+zscore),pair,short,breakout+mean-reversion,all,False,-0.013555692284680898,-0.32368501990055604,-0.05578312702742777,5,0.002493482942309873,-0.013555692284680898,-0.3868817175757423,-0.05578312702742777,5,0.0035621761658031093,0.0,0.0,0.0,0,0.0
any(breakout+zscore),pair,short,breakout+mean-reversion,any,True,-0.6127927981677832,-1.3419702974421381,-0.7302615085226822,316,0.6609996599795988,-0.5285756976610443,-1.4292442065610402,-0.6528855946185873,225,0.6560880829015544,-0.17874202450830456,-1.1129114878703275,-0.31054994458801183,91,0.6724593879863997
all(breakout+vwap_reversion),pair,short,breakout+mean-reversion,all,False,-0.06032132462203976,-0.9100491134668081,-0.09923101175185045,19,0.007367108693188258,-0.032623238231478946,-0.6016182161087323,-0.07267983217506585,17,0.009067357512953367,-0.028632160172965992,-2.353260215752972,-0.028632160172965996,2,0.003400075557234606
any(breakout+vwap_reversion),pair,short,breakout+mean-reversion,any,True,-0.731299029565204,-1.8368459313678402,-0.7895843424791382,341,0.7218633117987079,-0.6105368395477868,-1.7297325189259298,-0.6981359572683806,249,0.7297603626943006,-0.3161578759104512,-2.271466046747714,-0.3593582417768616,93,0.702682281828485
all(breakout+obv_trend),pair,short,breakout+volume-flow,all,True,-0.44588091804353824,-1.3983722727362304,-0.5123107434992428,287,0.3189391363481809,-0.32632026160441596,-1.2387608696790864,-0.4825964381259136,208,0.31023316062176165,-0.17747402753103925,-1.8797186692458339,-0.21630672289120964,79,0.33925198337740836
any(breakout+obv_trend),pair,short,breakout+volume-flow,any,True,-0.43884456537022076,-0.8964025640051994,-0.5760252953788813,404,0.5769012807435113,-0.19825588497565572,-0.3193945155297222,-0.45842794919497537,270,0.5694624352331606,-0.298206697452421,-2.6541199535588893,-0.3425410933087982,133,0.5938798639969777
all(bb_breakout+rsi),pair,short,breakout+oscillator-reversion,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
any(bb_breakout+rsi),pair,short,breakout+oscillator-reversion,any,True,-0.622511691129086,-1.4764669778328474,-0.750381063394151,319,0.5762212399410631,-0.5669190515492507,-1.7296828291817807,-0.6613860115617859,227,0.5782059585492227,-0.12846954595850202,-0.7575420907203089,-0.318917270768245,92,0.5715904797884398
all(bb_breakout+stochastic),pair,short,breakout+oscillator-reversion,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
any(bb_breakout+stochastic),pair,short,breakout+oscillator-reversion,any,True,-0.4214085239647486,-0.7895977790268385,-0.5576012115784322,276,0.5455060636971552,-0.33556184139720635,-0.7698318875618081,-0.4780449028650144,194,0.5429080310880829,-0.136881424049915,-0.9419569613755556,-0.2350926698234194,83,0.550812240272006
all(bb_breakout+bb_reversion),pair,short,breakout+mean-reversion,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
any(bb_breakout+bb_reversion),pair,short,breakout+mean-reversion,any,True,-0.549534791396981,-1.2133700763821753,-0.6908983639387524,323,0.5545732743964638,-0.513280688046885,-1.5175547940942902,-0.6250400383103765,223,0.5521373056994818,-0.07459718435042273,-0.34485104431756824,-0.2654694321010381,100,0.5602568945976577
all(bb_breakout+zscore),pair,short,breakout+mean-reversion,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
any(bb_breakout+zscore),pair,short,breakout+mean-reversion,any,True,-0.5321227617052063,-1.1528044874143377,-0.7003907428637848,316,0.547659526238241,-0.5128788582554273,-1.525363555247747,-0.638902894240475,220,0.5480893782383419,-0.039620061078768365,-0.0774752928054371,-0.274264076772608,96,0.5466565923687193
all(bb_breakout+vwap_reversion),pair,short,breakout+mean-reversion,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
any(bb_breakout+vwap_reversion),pair,short,breakout+mean-reversion,any,True,-0.6907109628339188,-1.7665139095642792,-0.7743711916372981,355,0.6133968038082285,-0.6053478480383847,-1.8709600829181214,-0.6878553784263691,256,0.6272668393782384,-0.2232110309982026,-1.5594295658679638,-0.3215419907989039,100,0.5802795617680393
all(bb_breakout+obv_trend),pair,short,breakout+volume-flow,all,True,-0.2557100178214481,-0.7511223915973753,-0.37277553586454937,195,0.24322792700895388,-0.17774853834754756,-0.6484246639271436,-0.37277553586454937,139,0.23979922279792745,-0.09481464382832905,-1.0580977656291157,-0.15339840723698042,56,0.2512278050623347
any(bb_breakout+obv_trend),pair,short,breakout+volume-flow,any,True,-0.45703696359697654,-1.0205698801977765,-0.5567799190568048,454,0.5367788733990706,-0.2861300621126732,-0.6781435705554743,-0.4634427268273022,306,0.5283354922279793,-0.23737155802763654,-2.0465564388061144,-0.2857481451002832,147,0.556101246694371
all(keltner+rsi),pair,short,breakout+oscillator-reversion,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
any(keltner+rsi),pair,short,breakout+oscillator-reversion,any,True,-0.48634152922766427,-1.1437426634030785,-0.6479921216164999,228,0.39703048849597644,-0.399292567252178,-1.1526279683583145,-0.5382188416557369,168,0.40900259067357514,-0.14501284582368967,-1.152622246878509,-0.2790135489216414,60,0.3690970910464677
all(keltner+stochastic),pair,short,breakout+oscillator-reversion,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
any(keltner+stochastic),pair,short,breakout+oscillator-reversion,any,True,-0.22660791721788276,-0.3598067333794374,-0.378292496930928,179,0.36869545506063695,-0.09612086155650956,-0.062250841342823784,-0.306105897428469,130,0.37710492227979275,-0.15055115819639764,-1.4238126791933625,-0.1902777772534337,49,0.348318851530034
all(keltner+bb_reversion),pair,short,breakout+mean-reversion,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
any(keltner+bb_reversion),pair,short,breakout+mean-reversion,any,True,-0.39665903427739047,-0.8645771074266225,-0.5760364944620785,222,0.37606256375382524,-0.3397268595583255,-0.9542987511335999,-0.49067030361872965,158,0.38390544041450775,-0.08633429400635473,-0.614867738330389,-0.23038331037441762,64,0.35776350585568567
all(keltner+zscore),pair,short,breakout+mean-reversion,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
any(keltner+zscore),pair,short,breakout+mean-reversion,any,True,-0.3733378307553553,-0.7923975828207305,-0.5844245419630327,215,0.3691488155956024,-0.3391817457487579,-0.9610605195858852,-0.5039726726354103,155,0.3798575129533679,-0.0518007941215608,-0.2954033988893344,-0.24728441998220532,60,0.34416320362674724
all(keltner+vwap_reversion),pair,short,breakout+mean-reversion,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
any(keltner+vwap_reversion),pair,short,breakout+mean-reversion,any,True,-0.5962168930523791,-1.5622803481196788,-0.6887649370163488,270,0.43488609316558996,-0.475644049962181,-1.4407232688416898,-0.5778199491183996,204,0.45903497409326427,-0.23551351062272452,-2.0706246690556886,-0.29007273417737145,66,0.37778617302606726
all(keltner+obv_trend),pair,short,breakout+volume-flow,all,True,0.01630971867537756,0.1794348928042871,-0.17009000262230542,57,0.08296497789867392,0.09315687745822876,0.7090617695227598,-0.12004922064458018,44,0.09018782383419689,-0.07029838110842268,-1.7301089453242566,-0.08457594967492504,13,0.06611258027956177
any(keltner+obv_trend),pair,short,breakout+volume-flow,any,True,-0.45904936484674397,-1.0526972880182162,-0.5511574688825346,484,0.5202312138728323,-0.2613118153150754,-0.6006266110154457,-0.4760355948645981,330,0.5121437823834197,-0.2657257315005933,-2.4110998909459385,-0.3003919304217775,153,0.5387230827351719
all(rsi+bb_reversion),pair,short,oscillator-reversion+mean-reversion,all,True,-0.4222318987018532,-1.1310604216441662,-0.5608719605451566,157,0.2688427972345007,-0.39208200147054584,-1.41561841079311,-0.47088504657949065,111,0.265220207253886,-0.04970881688053663,-0.31918332293765617,-0.2025109309080728,46,0.2772950510011334
any(rsi+bb_reversion),pair,short,oscillator-reversion+mean-reversion,any,True,-0.4499972920899722,-1.1060434927589857,-0.5870915699348515,198,0.33673353734557404,-0.4302556120306701,-1.432873572349652,-0.499127300092783,143,0.34536917098445596,-0.034765330633660385,-0.13911079522087405,-0.21064274599571398,55,0.31658481299584434
all(rsi+zscore),pair,short,oscillator-reversion+mean-reversion,all,True,-0.41553497221873925,-1.114961035484342,-0.5748058265174417,153,0.2646492122860705,-0.4092261699254782,-1.5211223079223717,-0.48580685497372805,109,0.26343911917098445,-0.010797006972100509,0.06315409446658221,-0.21343918088396605,44,0.26747261050245563
any(rsi+zscore),pair,short,oscillator-reversion+mean-reversion,any,True,-0.4352834413709181,-1.0500742204151496,-0.5866560952580074,195,0.33401337413578147,-0.4132376903303864,-1.3486004306387003,-0.49436597453739706,142,0.3431023316062176,-0.03768677626175976,-0.1677850869876708,-0.21570328492765745,53,0.31280695126558367
all(rsi+vwap_reversion),pair,short,oscillator-reversion+mean-reversion,all,True,-0.4765090712753084,-1.3124601460743113,-0.5972679107177337,179,0.2834636744871359,-0.42909653339967735,-1.5397301764307394,-0.4930811264104019,130,0.28805051813471505,-0.08315774387899377,-0.6577618990588529,-0.22743247614884524,49,0.27276161692482054
any(rsi+vwap_reversion),pair,short,oscillator-reversion+mean-reversion,any,True,-0.5963405965750673,-1.6628016866563555,-0.677317077923455,228,0.3809361895047036,-0.520509139776852,-1.796750065922638,-0.5835399412376451,173,0.39766839378238344,-0.16423802048066316,-1.3627624651733174,-0.24166754320025308,55,0.34114091424253873
all(rsi+obv_trend),pair,short,oscillator-reversion+volume-flow,all,True,-0.2359427252776577,-1.7275833549441302,-0.2571643953733501,139,0.035588801994786354,-0.1321392937992545,-1.2263857988389737,-0.157810102880904,97,0.036431347150259065,-0.1196084011371209,-3.092067683778512,-0.13728900994287213,42,0.03362296939931998
any(rsi+obv_trend),pair,short,oscillator-reversion+volume-flow,any,True,-0.5478027784230974,-0.9466679740957389,-0.7240257312982955,439,0.7930409157882806,-0.4404514441831041,-0.9007407653362894,-0.6446623517420975,302,0.7867551813471503,-0.1910806825604604,-1.1027586561334768,-0.3587932290697867,137,0.8073290517567057
all(stochastic+bb_reversion),pair,short,oscillator-reversion+mean-reversion,all,True,-0.10540625445296281,-0.14206971281304887,-0.2979496186291248,117,0.2046922815368922,-0.14063431944215699,-0.3834936355631042,-0.2487520309632455,81,0.19980569948186527,0.04086880430545725,0.6182472342871221,-0.1068309355635718,36,0.21609369097091047
any(stochastic+bb_reversion),pair,short,oscillator-reversion+mean-reversion,any,True,-0.4494140108710569,-1.0725193788810674,-0.5492965822065106,188,0.3701688767992746,-0.3766859802850657,-1.137005542293284,-0.48623060426989684,135,0.3754857512953368,-0.12306757221411713,-0.9696921296227413,-0.19916121243354337,53,0.35700793350963356
all(stochastic+zscore),pair,short,oscillator-reversion+mean-reversion,all,True,-0.05605301630228787,0.0069612593436361725,-0.3089635532080405,115,0.20106539725716877,-0.13924098540800078,-0.38493792492219997,-0.2507021252404487,80,0.19689119170984457,0.09651395757671599,1.2584005773729319,-0.11275472677236195,35,0.21080468454854553
any(stochastic+zscore),pair,short,oscillator-reversion+mean-reversion,any,True,-0.4580314647291993,-1.1093628216114912,-0.551829285537425,183,0.36688201292077527,-0.3771811878543083,-1.1400981763717823,-0.4863561076002105,133,0.3743523316062176,-0.13610646997868248,-1.11045230218028,-0.19916121243354318,50,0.3486966377030601
all(stochastic+vwap_reversion),pair,short,oscillator-reversion+mean-reversion,all,True,-0.32764089383162254,-0.8757875237061621,-0.41666357134268617,140,0.2311005326986286,-0.25181868665431306,-0.8275926976674275,-0.33384233799563007,104,0.23202720207253885,-0.1078409120216065,-1.146758489578979,-0.16301749813248825,36,0.22818284850774462
any(stochastic+vwap_reversion),pair,short,oscillator-reversion+mean-reversion,any,True,-0.5128580076145819,-1.2546795626465022,-0.6120717131509579,217,0.40258415504930295,-0.43415693207810135,-1.3167010830977628,-0.5388474798940288,161,0.4183937823834197,-0.14531233163757806,-1.1655093609123768,-0.21175214200423492,56,0.36494144314318094
all(stochastic+obv_trend),pair,short,oscillator-reversion+volume-flow,all,True,-0.048583310960278125,-0.2559537835335963,-0.18243655844009343,148,0.046242774566473986,0.08193071298915977,0.7765765418016541,-0.09108688006327405,99,0.0467940414507772,-0.11827502459108419,-3.3815360822803338,-0.12379020799888735,48,0.044578768417075934
any(stochastic+obv_trend),pair,short,oscillator-reversion+volume-flow,any,True,-0.4960703991747988,-0.8423850016275762,-0.6356808623789639,432,0.7540519097812536,-0.3675211774970323,-0.6988204822887385,-0.5561344941047475,303,0.7444948186528497,-0.21027319450794635,-1.3682843921260723,-0.303661901577883,130,0.775595013222516
all(bb_reversion+obv_trend),pair,short,mean-reversion+volume-flow,all,True,-0.13940796153247303,-1.1643348289677455,-0.17924916868783652,114,0.029808455173977105,-0.03764919379309195,-0.408233602586396,-0.10721557453658134,73,0.028659326424870468,-0.10573978541199835,-2.7239156579012573,-0.12226094287646629,41,0.03248961088024179
any(bb_reversion+obv_trend),pair,short,mean-reversion+volume-flow,any,True,-0.5344290546212915,-0.922599654568094,-0.6875999048681205,466,0.7778533378669387,-0.45415881382292067,-0.9756542562324946,-0.6212760108251734,326,0.7694300518134715,-0.14624224024811194,-0.7793818071981558,-0.3040796397597639,140,0.7971288250850019
all(zscore+obv_trend),pair,short,mean-reversion+volume-flow,all,True,-0.140310653578406,-1.173706774917409,-0.18185771256237396,112,0.029355094639011675,-0.03764919379309195,-0.408233602586396,-0.10721557453658134,73,0.028659326424870468,-0.10667779267515975,-2.7551959575872864,-0.1250506090620511,39,0.030978466188137516
any(zscore+obv_trend),pair,short,mean-reversion+volume-flow,any,True,-0.5190135662716806,-0.8766413894291091,-0.6967137643282396,465,0.7713929502436813,-0.453708173701148,-0.9796030442690185,-0.6352780287354192,323,0.7653821243523317,-0.11870111440976361,-0.5803854981443705,-0.3182838381781897,142,0.7850396675481678
all(vwap_reversion+obv_trend),pair,short,mean-reversion+volume-flow,all,True,-0.23177894887178796,-1.5180303823060368,-0.29544774556469966,179,0.047942876572594356,-0.10171290469415784,-0.7893167859908411,-0.18454047011045704,130,0.05116580310880829,-0.14250248567446855,-3.6372409866362885,-0.15351915574824943,48,0.04004533434076313
any(vwap_reversion+obv_trend),pair,short,mean-reversion+volume-flow,any,True,-0.6345826842318081,-1.2516920775052147,-0.7442570031613257,427,0.819109146548793,-0.5138235397718942,-1.1628098224304275,-0.6591446130665441,293,0.8228626943005182,-0.25501385812268496,-1.6145768037318198,-0.3545905445032967,135,0.8095957687948621
all(ma_crossover+zscore+sma_regime),triple,short,trend+mean-reversion+regime-filter,all,True,0.07433446520236808,1.1296709836820684,-0.051739390571025855,37,0.015867618723790094,0.04875065557771774,1.025623386490401,-0.040466400441518544,26,0.01716321243523316,0.024394558886408957,1.43517481949431,-0.01435334649629132,11,0.012844729882886286
vote(ma_crossover+zscore+sma_regime),triple,short,trend+mean-reversion+regime-filter,vote,True,-0.49163569399312856,-2.0687914473168663,-0.5840107689240043,3531,0.3899219653424172,-0.4917643760568211,-2.815951316816181,-0.5482261434301339,2430,0.38756981120576467,0.0005715852073864269,0.13239456374587313,-0.14042352363818705,1100,0.39528419028161155
all(ma_crossover+zscore+rsi),triple,short,trend+mean-reversion+oscillator-reversion,all,True,-0.14847336402578493,-1.2679206104214225,-0.16633020291237732,66,0.030828516377649325,-0.14936092771900622,-1.7044536005981556,-0.15870193663676144,45,0.03011658031088083,0.0010434080941537083,0.08379777957441786,-0.030620865380209767,21,0.032489610880241784
vote(ma_crossover+zscore+rsi),triple,short,trend+mean-reversion+oscillator-reversion,vote,True,-0.41690302420111425,-1.5800188287959365,-0.5798838487980141,3320,0.34060418844879486,-0.4142909085688554,-2.137669013166264,-0.5169705538527436,2307,0.3412501579209386,-0.0045390161158742615,0.067517721960839,-0.16410309134263712,1013,0.33909700769323764
all(ma_crossover+zscore+bb_breakout),triple,short,trend+mean-reversion+breakout,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
vote(ma_crossover+zscore+bb_breakout),triple,short,trend+mean-reversion+breakout,vote,True,-0.39549643639368737,-1.6819896900094626,-0.5296330122651174,3597,0.3422499766082647,-0.398521914468529,-2.3306994064827906,-0.4822820401921367,2499,0.34066178672703146,0.0049900506769593456,0.1868360809506533,-0.12934955046715807,1098,0.3459555529990831
all(ma_crossover+bb_reversion+sma_regime),triple,short,trend+mean-reversion+regime-filter,all,True,0.063710638599624,0.9647016290607145,-0.05173939057102648,37,0.015980958857531452,0.03837982091193015,0.8049373168757963,-0.040466400441518544,26,0.017325129533678756,0.024394558886408957,1.43517481949431,-0.01435334649629132,11,0.012844729882886286
vote(ma_crossover+bb_reversion+sma_regime),triple,short,trend+mean-reversion+regime-filter,vote,True,-0.49568984733263843,-2.0886583077992116,-0.5781865157750403,3549,0.39218750345999437,-0.48986470247750513,-2.7930989033051836,-0.5437499092774787,2438,0.38886462307538144,-0.011104147199831993,-0.021600398718645237,-0.13355429084012652,1110,0.39981463406877826
all(ma_crossover+bb_reversion+rsi),triple,short,trend+mean-reversion+oscillator-reversion,all,True,-0.15348736267671315,-1.3066442733026795,-0.17607652306047938,68,0.03162189731383883,-0.14936092771900622,-1.7044536005981556,-0.15870193663676144,45,0.03011658031088083,-0.0048509821523265995,-0.11563188817612323,-0.030620865380209906,23,0.035134114091424265
vote(ma_crossover+bb_reversion+rsi),triple,short,trend+mean-reversion+oscillator-reversion,vote,True,-0.42089647421726584,-1.5926556393473092,-0.5724453474086169,3325,0.3428321066896282,-0.41191149356045587,-2.1099081131102024,-0.5120430870372461,2312,0.34286865120187604,-0.015356685199981457,-0.07239623902491062,-0.15788975932953925,1013,0.34274684076305373
all(ma_crossover+bb_reversion+bb_breakout),triple,short,trend+mean-reversion+breakout,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
vote(ma_crossover+bb_reversion+bb_breakout),triple,short,trend+mean-reversion+breakout,vote,True,-0.4025981157799928,-1.7186935715909506,-0.5246254699367986,3618,0.34455389630634764,-0.3982507422062407,-2.3226819164221917,-0.4788822508407602,2509,0.3420114160062052,-0.007264093254788162,0.012833104826380632,-0.12239194472725273,1109,0.3504860301687124
all(ma_crossover+sma_regime+rsi),triple,short,trend+regime-filter+oscillator-reversion,all,True,-0.019962276532535128,-0.19965776093783297,-0.06625926686400947,50,0.021421285277116626,-0.014528502175158997,-0.19035542065594177,-0.05117048065063617,39,0.02461139896373057,-0.005513882815860183,-0.23253968742549636,-0.03160528241001795,11,0.013978088401964487
vote(ma_crossover+sma_regime+rsi),triple,short,trend+regime-filter+oscillator-reversion,vote,True,-0.5125737264811512,-2.1569296649185965,-0.596000748741697,3567,0.3978082361819799,-0.5017630205514827,-2.8354284772380915,-0.5540910501567077,2453,0.39544046314098247,-0.021386515398054473,-0.15504460923416594,-0.1476856569422726,1113,0.4032069032644436
all(ma_crossover+sma_regime+bb_breakout),triple,short,trend+regime-filter+breakout,all,True,-0.4584412377527416,-2.194803547056982,-0.4739325409556368,127,0.1748838263629151,-0.38539818469651577,-2.4008895918740296,-0.4101557300284041,84,0.17292746113989638,-0.11884613946373868,-1.6566544670294963,-0.14904196152245508,43,0.17944843218738193
vote(ma_crossover+sma_regime+bb_breakout),triple,short,trend+regime-filter+breakout,vote,True,-0.3594821960694875,-1.4736691179503145,-0.4576238663279193,2010,0.32028893103772577,-0.36687359057812174,-2.0735424667840388,-0.4326647290888112,1402,0.3172164661626957,0.012576902160840397,0.2951373847602362,-0.1023690094162059,607,0.32733175678221826
all(ma_crossover+rsi+bb_breakout),triple,short,trend+oscillator-reversion+breakout,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
vote(ma_crossover+rsi+bb_breakout),triple,short,trend+oscillator-reversion+breakout,vote,True,-0.43399349793322894,-1.8597256904827633,-0.5530125614631971,3663,0.35173136515776576,-0.4184612776728913,-2.4141783864079898,-0.5022491784497026,2552,0.35064789658608664,-0.026747589830121488,-0.2608589210929141,-0.13528634404418324,1111,0.35425932205186866
all(zscore+sma_regime+rsi),triple,short,mean-reversion+regime-filter+oscillator-reversion,all,True,-0.061577660671567225,-0.4430906518619613,-0.17524597886049642,65,0.04669613510143942,-0.13851788233962148,-1.5688862856226422,-0.14357076326790083,48,0.050518134715025906,0.08931145532888074,2.5554285832950834,-0.0374243408418448,17,0.037778617302606725
vote(zscore+sma_regime+rsi),triple,short,mean-reversion+regime-filter+oscillator-reversion,vote,True,-0.41343219676493626,-1.5988535214940052,-0.5258440546423618,3046,0.3152289981682111,-0.37266065832886286,-1.8920376059773008,-0.46209501529152974,2109,0.3145228231624261,-0.06473071766411265,-0.7556284479946828,-0.17544785454593606,936,0.31675077883349384
all(zscore+sma_regime+bb_breakout),triple,short,mean-reversion+regime-filter+breakout,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
vote(zscore+sma_regime+bb_breakout),triple,short,mean-reversion+regime-filter+breakout,vote,True,-0.3650299800266621,-1.551249937987734,-0.46281938420793756,3425,0.3222978101721357,-0.3475385866764301,-1.9980409777200887,-0.40361460535429744,2354,0.32085476645752237,-0.02649854093642512,-0.2771947875639098,-0.13764091589353283,1070,0.3255388919430212
all(zscore+rsi+bb_breakout),triple,short,mean-reversion+oscillator-reversion+breakout,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
vote(zscore+rsi+bb_breakout),triple,short,mean-reversion+oscillator-reversion+breakout,vote,True,-0.35552568190768774,-1.3117284043011654,-0.49810722754466463,2873,0.28709110484465883,-0.3360095378155774,-1.6711354817748838,-0.4179809559127513,2023,0.28880186453035067,-0.02946948724253562,-0.2730916486267852,-0.16881066279600054,850,0.28309954767849627
all(bb_reversion+sma_regime+rsi),triple,short,mean-reversion+regime-filter+oscillator-reversion,all,True,-0.061577660671567225,-0.4430906518619613,-0.17524597886049642,65,0.04669613510143942,-0.13851788233962148,-1.5688862856226422,-0.14357076326790083,48,0.050518134715025906,0.08931145532888074,2.5554285832950834,-0.0374243408418448,17,0.037778617302606725
