horizon,size,mode,a,b,corr,agree_active,both_flat,redundant
long,2,any,any(bb_breakout+zscore),any(keltner+bb_reversion),0.8367624200241662,0.8729064039408867,False,True
long,2,any,any(bb_breakout+zscore),any(keltner+zscore),0.8367624200241662,0.8729064039408867,False,True
long,2,any,any(keltner+bb_reversion),any(keltner+zscore),0.9999999999999999,1.0,False,True
long,2,any,any(bb_breakout+vwap_reversion),any(keltner+vwap_reversion),0.7792853006537298,0.9013761467889908,False,True
long,2,any,any(bb_breakout+ou_reversion),any(keltner+ou_reversion),0.8363170441855358,0.8137108792846498,False,True
long,2,any,any(bb_breakout+obv_trend),any(keltner+obv_trend),0.9754949889006986,0.9763593380614657,False,True
long,2,any,any(rsi+bb_reversion),any(rsi+zscore),0.9999999999999999,1.0,False,True
long,2,any,any(stochastic+bb_reversion),any(stochastic+zscore),0.9999999999999999,1.0,False,True
long,2,any,any(bb_reversion+vwap_reversion),any(zscore+vwap_reversion),1.0,1.0,False,True
long,2,any,any(bb_reversion+ou_reversion),any(zscore+ou_reversion),1.0,1.0,False,True
long,2,any,any(bb_reversion+obv_trend),any(zscore+obv_trend),0.9999999999999999,1.0,False,True
long,2,vote,vote(ma_crossover+bb_breakout),vote(ma_crossover+keltner),0.9318778047669029,0.9105322763306908,False,True
long,2,vote,vote(ma_crossover+bb_reversion),vote(ma_crossover+zscore),1.0,1.0,False,True
long,2,vote,vote(macd+bb_breakout),vote(macd+keltner),0.9354701636527751,0.958627648839556,False,True
long,2,vote,vote(macd+bb_reversion),vote(macd+zscore),1.0,1.0,False,True
long,2,vote,vote(ma_ribbon+bb_breakout),vote(ma_ribbon+keltner),0.9209658151325555,0.9960474308300395,False,True
long,2,vote,vote(ma_ribbon+bb_reversion),vote(ma_ribbon+zscore),1.0,1.0,False,True
long,2,vote,vote(ichimoku+bb_breakout),vote(ichimoku+keltner),0.9414655675491809,0.8841642228739003,False,True
long,2,vote,vote(ichimoku+bb_reversion),vote(ichimoku+zscore),1.0,1.0,False,True
long,2,vote,vote(ts_momentum+bb_breakout),vote(ts_momentum+keltner),0.9357590530760486,0.9298043728423475,False,True
long,2,vote,vote(ts_momentum+bb_reversion),vote(ts_momentum+zscore),1.0,1.0,False,True
long,2,vote,vote(dual_momentum+bb_breakout),vote(dual_momentum+keltner),0.9425982549435223,0.9657210401891253,False,True
long,2,vote,vote(dual_momentum+bb_reversion),vote(dual_momentum+zscore),0.9999999999999998,1.0,False,True
