a,b,family_a,family_b,cross_family,corr,agree_active,agree_all,redundant
ma_ribbon,ou_reversion,trend,mean-reversion,True,-0.02747799360201184,0.0899922420480993,0.2777093596059113,False
macd,grid,trend,mean-reversion,True,-0.04982896795031343,0.341044776119403,0.4562807881773399,False
zscore,hurst_switch,mean-reversion,regime-filter,True,-0.06100016984041057,0.01675977653631285,0.6748768472906403,False
bb_reversion,hurst_switch,mean-reversion,regime-filter,True,-0.06100016984041057,0.01675977653631285,0.6748768472906403,False
ichimoku,ou_reversion,trend,mean-reversion,True,-0.0747612704951223,0.04945904173106646,0.6213054187192119,False
rsi,hurst_switch,oscillator-reversion,regime-filter,True,-0.09173255366707474,0.006263048016701462,0.7068965517241379,False
vwap_reversion,hurst_switch,mean-reversion,regime-filter,True,-0.09890423056066242,0.015738498789346248,0.49938423645320196,False
grid,hurst_switch,mean-reversion,regime-filter,True,-0.1024134156443142,0.01049317943336831,0.41933497536945813,False
adx_trend,ou_reversion,regime-filter,mean-reversion,True,-0.1043199640607413,0.0,0.8109605911330049,False
rsi,ou_reversion,oscillator-reversion,mean-reversion,True,-0.11028651647326541,0.02877697841726619,0.6674876847290641,False
stochastic,hurst_switch,oscillator-reversion,regime-filter,True,-0.11298801750717906,0.008759124087591242,0.5818965517241379,False
ou_reversion,garch_voltarget,mean-reversion,sma-gated,True,-0.11507515144303018,0.04302477183833116,0.5480295566502463,False
sma_regime,ou_reversion,sma-gated,mean-reversion,True,-0.11530995885809842,0.04302477183833116,0.5480295566502463,False
voltarget,ou_reversion,sma-gated,mean-reversion,True,-0.11861897880983586,0.04302477183833116,0.5480295566502463,False
macd,bb_reversion,trend,mean-reversion,True,-0.11887498123275285,0.19377162629757785,0.42610837438423643,False
macd,zscore,trend,mean-reversion,True,-0.11887498123275285,0.19377162629757785,0.42610837438423643,False
ou_reversion,atr_sized,mean-reversion,sma-gated,True,-0.12142085463271686,0.04302477183833116,0.5480295566502463,False
ma_crossover,vwap_reversion,trend,mean-reversion,True,-0.1439216755483749,0.22521008403361345,0.43226600985221675,False
ou_reversion,vol_regime,mean-reversion,regime-filter,True,-0.1563917011401952,0.007561436672967864,0.6767241379310345,False
rsi,adx_trend,oscillator-reversion,regime-filter,True,-0.17224018045101544,0.00865051903114187,0.6471674876847291,False
bb_breakout,ou_reversion,breakout,mean-reversion,True,-0.17723935217714618,0.0067226890756302525,0.6360837438423645,False
ma_crossover,stochastic,trend,oscillator-reversion,True,-0.186631927952531,0.17068811438784628,0.42857142857142855,False
ts_momentum,vwap_reversion,momentum,mean-reversion,True,-0.20217190560506978,0.20751633986928106,0.4027093596059113,False
keltner,ou_reversion,breakout,mean-reversion,True,-0.20329557681313465,0.0,0.6169950738916257,False
rsi,dual_momentum,oscillator-reversion,momentum,True,-0.21154167101079588,0.11906976744186047,0.416871921182266,False
bb_reversion,adx_trend,mean-reversion,regime-filter,True,-0.21592379028062733,0.0,0.6016009852216748,False
zscore,adx_trend,mean-reversion,regime-filter,True,-0.21592379028062733,0.0,0.6016009852216748,False
ma_crossover,macd,trend,trend,False,-0.23054554230899033,0.21722265321955003,0.3786945812807882,False
stochastic,vol_regime,oscillator-reversion,regime-filter,True,-0.25254017120407535,0.06820566631689402,0.45320197044334976,False
dual_momentum,ou_reversion,momentum,mean-reversion,True,-0.2526460556359309,0.013114754098360656,0.44396551724137934,False
ts_momentum,stochastic,momentum,oscillator-reversion,True,-0.254260839874836,0.14853195164075994,0.39285714285714285,False
obv_trend,ou_reversion,volume-flow,mean-reversion,True,-0.2544236237602681,0.015789473684210527,0.42426108374384236,False
stochastic,adx_trend,oscillator-reversion,regime-filter,True,-0.25904786829014065,0.0012642225031605564,0.5135467980295566,False
rsi,obv_trend,oscillator-reversion,volume-flow,True,-0.27283601883901853,0.10311111111111111,0.3786945812807882,False
macd,ou_reversion,trend,mean-reversion,True,-0.2764532962194279,0.016617790811339198,0.3805418719211823,False
grid,adx_trend,mean-reversion,regime-filter,True,-0.277569866250538,0.006622516556291391,0.35344827586206895,False
macd,stochastic,trend,oscillator-reversion,True,-0.28085839963368825,0.18400621118012422,0.35283251231527096,False
vwap_reversion,adx_trend,mean-reversion,regime-filter,True,-0.3170965226184273,0.0,0.4211822660098522,False
vwap_reversion,vol_regime,mean-reversion,regime-filter,True,-0.3307957326062385,0.06484018264840183,0.3694581280788177,False
rsi,vol_regime,oscillator-reversion,regime-filter,True,-0.33135003197698437,0.0,0.5018472906403941,False
rsi,bb_breakout,oscillator-reversion,breakout,True,-0.33727760992146366,0.011560693641618497,0.4735221674876847,False
bb_reversion,vol_regime,mean-reversion,regime-filter,True,-0.36535533793411384,0.0,0.4624384236453202,False
zscore,vol_regime,mean-reversion,regime-filter,True,-0.36535533793411384,0.0,0.4624384236453202,False
stochastic,garch_voltarget,oscillator-reversion,sma-gated,True,-0.36585267965646506,0.08714043993231811,0.3355911330049261,False
stochastic,voltarget,oscillator-reversion,sma-gated,True,-0.36747532170497604,0.08714043993231811,0.3355911330049261,False
rsi,keltner,oscillator-reversion,breakout,True,-0.3816212554466737,0.0,0.44704433497536944,False
ts_momentum,zscore,momentum,mean-reversion,True,-0.3838072950411632,0.06087735004476276,0.354064039408867,False
bb_reversion,ts_momentum,mean-reversion,momentum,True,-0.3838072950411632,0.06087735004476276,0.354064039408867,False
vwap_reversion,garch_voltarget,mean-reversion,sma-gated,True,-0.38697102603460404,0.12040656763096169,0.30726600985221675,False
stochastic,sma_regime,oscillator-reversion,sma-gated,True,-0.3892752635837621,0.08714043993231811,0.3355911330049261,False
vwap_reversion,voltarget,mean-reversion,sma-gated,True,-0.3920334093645873,0.12040656763096169,0.30726600985221675,False
rsi,ts_momentum,oscillator-reversion,momentum,True,-0.3936353154331944,0.039888682745825604,0.3626847290640394,False
ma_crossover,bb_reversion,trend,mean-reversion,True,-0.3961704447204246,0.052393857271906055,0.354064039408867,False
ma_crossover,zscore,trend,mean-reversion,True,-0.3961704447204246,0.052393857271906055,0.354064039408867,False
stochastic,atr_sized,oscillator-reversion,sma-gated,True,-0.3983423181352724,0.08714043993231811,0.3355911330049261,False
vwap_reversion,sma_regime,mean-reversion,sma-gated,True,-0.4011418713917629,0.12040656763096169,0.30726600985221675,False
bb_breakout,zscore,breakout,mean-reversion,True,-0.40640590561544737,0.0,0.42179802955665024,False
bb_reversion,bb_breakout,mean-reversion,breakout,True,-0.40640590561544737,0.0,0.42179802955665024,False
rsi,ichimoku,oscillator-reversion,trend,True,-0.41431388183440754,0.0,0.4119458128078818,False
rsi,breakout,oscillator-reversion,breakout,True,-0.4148936636497988,0.0,0.41133004926108374,False
stochastic,ichimoku,oscillator-reversion,trend,True,-0.4197951835545003,0.04582210242587601,0.3460591133004926,False
bb_reversion,keltner,mean-reversion,breakout,True,-0.4207857229247074,0.0,0.40763546798029554,False
keltner,zscore,breakout,mean-reversion,True,-0.4207857229247074,0.0,0.40763546798029554,False
zscore,dual_momentum,mean-reversion,momentum,True,-0.42498840128382753,0.06381192275398824,0.31342364532019706,False
bb_reversion,dual_momentum,mean-reversion,momentum,True,-0.42498840128382753,0.06381192275398824,0.31342364532019706,False
grid,dual_momentum,mean-reversion,momentum,True,-0.42699686305201945,0.18258426966292135,0.2832512315270936,False
grid,vol_regime,mean-reversion,regime-filter,True,-0.4281546306503766,0.052202283849918436,0.28448275862068967,False
macd,vwap_reversion,trend,mean-reversion,True,-0.4408213758653112,0.17651195499296765,0.2789408866995074,False
vwap_reversion,atr_sized,mean-reversion,sma-gated,True,-0.44457761501136933,0.12040656763096169,0.30726600985221675,False
ts_momentum,grid,momentum,mean-reversion,True,-0.4454191199651929,0.16002896451846488,0.2857142857142857,False
bb_reversion,ichimoku,mean-reversion,trend,True,-0.4568334803085789,0.0,0.3725369458128079,False
zscore,ichimoku,mean-reversion,trend,True,-0.4568334803085789,0.0,0.3725369458128079,False
breakout,bb_reversion,breakout,mean-reversion,True,-0.457472763123271,0.0,0.37192118226600984,False
breakout,zscore,breakout,mean-reversion,True,-0.457472763123271,0.0,0.37192118226600984,False
obv_trend,grid,volume-flow,mean-reversion,True,-0.46185756708202413,0.16666666666666666,0.24261083743842365,False
ma_crossover,grid,trend,mean-reversion,True,-0.46913789244634696,0.15474452554744525,0.2869458128078818,False
rsi,atr_sized,oscillator-reversion,sma-gated,True,-0.47351789743332795,0.0,0.3374384236453202,False
vwap_reversion,ichimoku,mean-reversion,trend,True,-0.4738479823634323,0.060630557801131774,0.28448275862068967,False
rsi,voltarget,oscillator-reversion,sma-gated,True,-0.47475502697333105,0.0,0.3374384236453202,False
rsi,garch_voltarget,oscillator-reversion,sma-gated,True,-0.47680251559711484,0.0,0.3374384236453202,False
rsi,sma_regime,oscillator-reversion,sma-gated,True,-0.48683631971617286,0.0,0.3374384236453202,False
ma_crossover,rsi,trend,oscillator-reversion,True,-0.488370292105614,0.004562043795620438,0.32820197044334976,False
bb_breakout,stochastic,breakout,oscillator-reversion,True,-0.49556918383587023,0.0,0.33251231527093594,False
bb_reversion,obv_trend,mean-reversion,volume-flow,True,-0.4956114381316413,0.04903536977491962,0.27155172413793105,False
obv_trend,zscore,volume-flow,mean-reversion,True,-0.4956114381316413,0.04903536977491962,0.27155172413793105,False
bb_breakout,grid,breakout,mean-reversion,True,-0.4963594882661754,0.03274942878903275,0.21798029556650247,False
keltner,stochastic,breakout,oscillator-reversion,True,-0.5131038560175335,0.0,0.3183497536945813,False
stochastic,dual_momentum,oscillator-reversion,momentum,True,-0.5171721011336469,0.0753998476770754,0.2524630541871921,False
zscore,atr_sized,mean-reversion,sma-gated,True,-0.5221133989406759,0.0,0.29802955665024633,False
bb_reversion,atr_sized,mean-reversion,sma-gated,True,-0.5221133989406759,0.0,0.29802955665024633,False
zscore,voltarget,mean-reversion,sma-gated,True,-0.5234774907998472,0.0,0.29802955665024633,False
bb_reversion,voltarget,mean-reversion,sma-gated,True,-0.5234774907998472,0.0,0.29802955665024633,False
zscore,garch_voltarget,mean-reversion,sma-gated,True,-0.525735106088415,0.0,0.29802955665024633,False
bb_reversion,garch_voltarget,mean-reversion,sma-gated,True,-0.525735106088415,0.0,0.29802955665024633,False
breakout,grid,breakout,mean-reversion,True,-0.5294183012046609,0.06365655070318282,0.2210591133004926,False
vwap_reversion,ma_ribbon,mean-reversion,trend,True,-0.5328070637056913,0.28824273072060685,0.3066502463054187,False
bb_reversion,sma_regime,mean-reversion,sma-gated,True,-0.5367986447662609,0.0,0.29802955665024633,False
zscore,sma_regime,mean-reversion,sma-gated,True,-0.5367986447662609,0.0,0.29802955665024633,False
rsi,ma_ribbon,oscillator-reversion,trend,True,-0.5415554663421681,0.11324503311258279,0.17549261083743842,False
breakout,vwap_reversion,breakout,mean-reversion,True,-0.5484074033084659,0.03712480252764613,0.24938423645320196,False
breakout,stochastic,breakout,oscillator-reversion,True,-0.557839836271123,0.0,0.28263546798029554,False
stochastic,obv_trend,oscillator-reversion,volume-flow,True,-0.5617328126781156,0.07090103397341212,0.22536945812807882,False
keltner,grid,breakout,mean-reversion,True,-0.5711689764393463,0.00951683748169839,0.16687192118226601,False
bb_breakout,vwap_reversion,breakout,mean-reversion,True,-0.596830480211394,0.0,0.2413793103448276,False
stochastic,ma_ribbon,oscillator-reversion,trend,True,-0.6074243612540868,0.1871859296482412,0.20320197044334976,False
grid,ichimoku,mean-reversion,trend,True,-0.6146047815632035,0.015558698727015558,0.14285714285714285,False
keltner,vwap_reversion,breakout,mean-reversion,True,-0.6179480701662975,0.0,0.2272167487684729,False
voltarget,grid,sma-gated,mean-reversion,True,-0.6283002331226536,0.06352459016393443,0.15578817733990147,False
grid,garch_voltarget,mean-reversion,sma-gated,True,-0.6318958086314861,0.06352459016393443,0.15578817733990147,False
vwap_reversion,dual_momentum,mean-reversion,momentum,True,-0.6404782514138261,0.07958477508650519,0.1810344827586207,False
grid,atr_sized,mean-reversion,sma-gated,True,-0.6422781201917702,0.06352459016393443,0.15578817733990147,False
bb_reversion,ma_ribbon,mean-reversion,trend,True,-0.6433347071761585,0.10512982900569981,0.12992610837438423,False
zscore,ma_ribbon,mean-reversion,trend,True,-0.6433347071761585,0.10512982900569981,0.12992610837438423,False
sma_regime,grid,sma-gated,mean-reversion,True,-0.6514340891278767,0.06352459016393443,0.15578817733990147,False
