a,b,family_a,family_b,cross_family,corr,agree_active,agree_all,redundant
bb_reversion,grid,mean-reversion,mean-reversion,False,0.6729428884605549,0.5444305381727159,0.7758620689655172,False
zscore,grid,mean-reversion,mean-reversion,False,0.6683596194845101,0.5356695869837297,0.771551724137931,False
sma_regime,ma_ribbon,sma-gated,trend,True,0.6680503512776881,0.6249067859806114,0.6902709359605911,False
voltarget,ma_ribbon,sma-gated,trend,True,0.6677189750955849,0.6249067859806114,0.6902709359605911,False
ma_ribbon,garch_voltarget,trend,sma-gated,True,0.6648379428980888,0.6249067859806114,0.6902709359605911,False
ma_ribbon,atr_sized,trend,sma-gated,True,0.6544744249779968,0.6249067859806114,0.6902709359605911,False
breakout,ichimoku,breakout,trend,True,0.6530615943112864,0.6623376623376623,0.8238916256157636,False
voltarget,vol_regime,sma-gated,regime-filter,True,0.6475878960635211,0.5936768149882904,0.7863300492610837,False
bb_breakout,obv_trend,breakout,volume-flow,True,0.6468297042534087,0.6409937888198758,0.8220443349753694,False
vol_regime,garch_voltarget,regime-filter,sma-gated,True,0.6455502329253494,0.5936768149882904,0.7863300492610837,False
keltner,ichimoku,breakout,trend,True,0.6434943059400108,0.6269938650306749,0.812807881773399,False
sma_regime,vol_regime,sma-gated,regime-filter,True,0.6397257326525884,0.5936768149882904,0.7863300492610837,False
bb_breakout,ichimoku,breakout,trend,True,0.6365962794134558,0.6325301204819277,0.812192118226601,False
ma_crossover,ichimoku,trend,trend,False,0.6335569903992255,0.6861924686192469,0.8152709359605911,False
keltner,ma_ribbon,breakout,trend,True,0.6330287258844899,0.4167294649585531,0.5233990147783252,False
breakout,keltner,breakout,breakout,False,0.6310026313735211,0.6173677069199457,0.8263546798029556,False
ts_momentum,ichimoku,momentum,trend,True,0.6071650737901975,0.6756496631376323,0.7924876847290641,False
macd,dual_momentum,trend,momentum,True,0.5944672263657379,0.672962226640159,0.7974137931034483,False
stochastic,grid,oscillator-reversion,mean-reversion,True,0.5829068174375133,0.5573580533024334,0.7647783251231527,False
ma_crossover,ma_ribbon,trend,trend,False,0.5728294198002739,0.5926470588235294,0.6588669950738916,False
keltner,obv_trend,breakout,volume-flow,True,0.5714250302315197,0.5736906211936662,0.7844827586206896,False
keltner,dual_momentum,breakout,momentum,True,0.5696717223536912,0.5701357466063348,0.7660098522167488,False
keltner,atr_sized,breakout,sma-gated,True,0.5634869115932563,0.5603543743078627,0.7555418719211823,False
bb_breakout,atr_sized,breakout,sma-gated,True,0.562028636232983,0.559652928416486,0.75,False
keltner,voltarget,breakout,sma-gated,True,0.559142736929676,0.5603543743078627,0.7555418719211823,False
keltner,sma_regime,breakout,sma-gated,True,0.5567849252668736,0.5603543743078627,0.7555418719211823,False
keltner,garch_voltarget,breakout,sma-gated,True,0.5536259010732526,0.5603543743078627,0.7555418719211823,False
breakout,sma_regime,breakout,sma-gated,True,0.553195747333128,0.5912486659551761,0.7641625615763546,False
breakout,voltarget,breakout,sma-gated,True,0.5515251120463279,0.5912486659551761,0.7641625615763546,False
breakout,garch_voltarget,breakout,sma-gated,True,0.5496310237355914,0.5912486659551761,0.7641625615763546,False
rsi,stochastic,oscillator-reversion,oscillator-reversion,False,0.5395261826680255,0.5270655270655271,0.7955665024630542,False
bb_breakout,voltarget,breakout,sma-gated,True,0.5393038191797821,0.559652928416486,0.75,False
obv_trend,ma_ribbon,volume-flow,trend,True,0.539025550328433,0.5262768319763138,0.6059113300492611,False
bb_breakout,sma_regime,breakout,sma-gated,True,0.5368091438469597,0.559652928416486,0.75,False
rsi,bb_reversion,oscillator-reversion,mean-reversion,True,0.5361501414020811,0.5054773082942097,0.8054187192118226,False
bb_breakout,garch_voltarget,breakout,sma-gated,True,0.5339826251004837,0.559652928416486,0.75,False
bb_breakout,adx_trend,breakout,regime-filter,True,0.5301292828648075,0.3877551020408163,0.7783251231527094,False
breakout,atr_sized,breakout,sma-gated,True,0.5300427628682737,0.5912486659551761,0.7641625615763546,False
rsi,zscore,oscillator-reversion,mean-reversion,True,0.5274573472045151,0.49686520376175547,0.8023399014778325,False
rsi,vwap_reversion,oscillator-reversion,mean-reversion,True,0.5268458150006237,0.5237467018469657,0.7777093596059114,False
ichimoku,vol_regime,trend,regime-filter,True,0.5250257067780179,0.5214285714285715,0.7524630541871922,False
breakout,obv_trend,breakout,volume-flow,True,0.5241561281451451,0.5649202733485194,0.7647783251231527,False
adx_trend,ma_ribbon,regime-filter,trend,True,0.5128684349099759,0.1750943396226415,0.32697044334975367,False
bb_breakout,dual_momentum,breakout,momentum,True,0.5094475984603503,0.5418933623503809,0.7407635467980296,False
breakout,adx_trend,breakout,regime-filter,True,0.5009667737630069,0.3599374021909233,0.7481527093596059,False
obv_trend,ichimoku,volume-flow,trend,True,0.4980981545699055,0.5757575757575758,0.75,False
ma_crossover,vol_regime,trend,regime-filter,True,0.4851901171482511,0.49280177187153934,0.7179802955665024,False
keltner,adx_trend,breakout,regime-filter,True,0.4812545839192588,0.3615916955017301,0.7727832512315271,False
ts_momentum,ma_ribbon,momentum,trend,True,0.4794219299070662,0.6510791366906474,0.7013546798029556,False
ts_momentum,vol_regime,momentum,regime-filter,True,0.45023874416400295,0.4652777777777778,0.6681034482758621,False
obv_trend,dual_momentum,volume-flow,momentum,True,0.4403785004697882,0.5483234714003945,0.7179802955665024,False
adx_trend,ichimoku,regime-filter,trend,True,0.42236179899113185,0.2975420439844761,0.6656403940886699,False
ma_crossover,breakout,trend,breakout,True,0.3990978535047531,0.49292929292929294,0.6908866995073891,False
keltner,ts_momentum,breakout,momentum,True,0.39840345921493175,0.4621284755512943,0.6545566502463054,False
obv_trend,atr_sized,volume-flow,sma-gated,True,0.3983922039968183,0.503780718336484,0.6767241379310345,False
breakout,ts_momentum,breakout,momentum,True,0.3845026223279371,0.4921077065923863,0.6631773399014779,False
voltarget,adx_trend,sma-gated,regime-filter,True,0.38229516745079045,0.26869158878504673,0.6145320197044335,False
sma_regime,adx_trend,sma-gated,regime-filter,True,0.38060270659607226,0.26869158878504673,0.6145320197044335,False
adx_trend,garch_voltarget,regime-filter,sma-gated,True,0.37626348711851265,0.26869158878504673,0.6145320197044335,False
ma_ribbon,vol_regime,trend,regime-filter,True,0.37344653457475585,0.3815987933634992,0.49507389162561577,False
bb_breakout,ts_momentum,breakout,momentum,True,0.3693757147134794,0.4605263157894737,0.646551724137931,False
obv_trend,voltarget,volume-flow,sma-gated,True,0.36304831581283453,0.503780718336484,0.6767241379310345,False
breakout,dual_momentum,breakout,momentum,True,0.36147712722951075,0.47,0.6736453201970444,False
obv_trend,sma_regime,volume-flow,sma-gated,True,0.36024586894908206,0.503780718336484,0.6767241379310345,False
obv_trend,garch_voltarget,volume-flow,sma-gated,True,0.35966234319305396,0.503780718336484,0.6767241379310345,False
dual_momentum,ichimoku,momentum,trend,True,0.3590265961989377,0.5089369708372531,0.6785714285714286,False
ma_crossover,keltner,trend,breakout,True,0.35748384287418045,0.4376930998970134,0.6637931034482759,False
adx_trend,atr_sized,regime-filter,sma-gated,True,0.3485041986778083,0.26869158878504673,0.6145320197044335,False
ma_crossover,bb_breakout,trend,breakout,True,0.33786689678814896,0.437941473259334,0.6570197044334976,False
obv_trend,adx_trend,volume-flow,regime-filter,True,0.33476677565778196,0.26007802340702213,0.6496305418719212,False
macd,keltner,trend,breakout,True,0.3288575135782951,0.42206477732793524,0.6483990147783252,False
ma_crossover,adx_trend,trend,regime-filter,True,0.32700835769662645,0.24767441860465117,0.6016009852216748,False
dual_momentum,ma_ribbon,momentum,trend,True,0.3255237831450117,0.5326704545454546,0.5948275862068966,False
dual_momentum,adx_trend,momentum,regime-filter,True,0.320370902522473,0.24561403508771928,0.6028325123152709,False
breakout,vol_regime,breakout,regime-filter,True,0.3133497327433637,0.3783132530120482,0.6822660098522167,False
bb_breakout,vol_regime,breakout,regime-filter,True,0.2926337147233107,0.3586550435865504,0.6828817733990148,False
macd,obv_trend,trend,volume-flow,True,0.2779815269685263,0.4573002754820937,0.6360837438423645,False
keltner,vol_regime,breakout,regime-filter,True,0.27662032965718253,0.34430379746835443,0.6810344827586207,False
dual_momentum,atr_sized,momentum,sma-gated,True,0.2726977172014451,0.46823324630113144,0.6237684729064039,False
ts_momentum,adx_trend,momentum,regime-filter,True,0.267046786835911,0.21536905965621841,0.5221674876847291,False
voltarget,dual_momentum,sma-gated,momentum,True,0.25048021903568046,0.46823324630113144,0.6237684729064039,False
sma_regime,dual_momentum,sma-gated,momentum,True,0.24661174047919301,0.46823324630113144,0.6237684729064039,False
dual_momentum,garch_voltarget,momentum,sma-gated,True,0.24525340880087934,0.46823324630113144,0.6237684729064039,False
ts_momentum,obv_trend,momentum,volume-flow,True,0.23149587809041786,0.45276595744680853,0.604064039408867,False
macd,bb_breakout,trend,breakout,True,0.22951153125544194,0.3801732435033686,0.603448275862069,False
obv_trend,vol_regime,volume-flow,regime-filter,True,0.20262084371704256,0.326226012793177,0.6108374384236454,False
hurst_switch,vol_regime,regime-filter,regime-filter,False,0.18133573684271315,0.07170542635658915,0.7050492610837439,False
